Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest
0.664343773,0.686613898,0.513998761,0.211808587,0.188191937,0.181086268,0.176527317,0.175812175,0.181029343,0.199067831,0.431765733,0.638347803,4.981025282,3.942589608,4.785272377,12.14405566,23.21570709,17.98238577,4.862575859,4.372571927,5.00071723,28473,257.4940754,262.1326485,277.8080866,298.1880391,305.9690406,308.5921916,304.6310005,302.7249731,297.826724,286.5285218,271.1958186,259.8287285,250.8688786,253.2835019,264.8390515,273.9811221,280.1901644,286.7672974,288.226917,285.4001739,279.025799,271.5439404,262.4505821,254.59554,31,572.5821663,9
0.630141476,0.650179353,0.408864521,0.199989938,0.190901098,0.18708591,0.186217503,0.183948771,0.189523135,0.196868243,0.289302737,0.57753826,4.306681018,3.219234543,2.976728093,7.973171283,15.72578326,10.79636271,3.806105696,4.06002226,5.093218615,28021,256.3759733,262.2938933,281.4649931,299.5736878,306.1409853,309.3032545,306.2823222,305.1634055,298.9481913,287.4352022,274.3212922,259.5083238,246.700553,250.1720093,265.1535831,275.3321284,281.4492532,287.9499478,288.9732822,286.185821,279.0400737,270.7864794,262.3408884,251.4783012,34,537.1352891,7
0.220346985,0.207628408,0.182664879,0.160038878,0.158147111,0.157127463,0.152221249,0.150184847,0.144190634,0.154931595,0.218929252,0.230558174,6.698739329,5.860787517,6.102880004,9.825389272,15.28263329,12.28179061,9.279676279,7.283470375,6.818008585,3612,276.9669616,283.3546717,289.7727472,296.7953775,301.9766326,304.1404988,303.2400975,300.646607,295.779531,290.1021877,281.9289493,276.441692,255.1355506,258.1969925,263.8813951,268.999681,273.4708386,278.8534176,282.3234877,280.4878278,275.2431409,269.1770501,262.7007733,256.6725032,35,2637.733205,5
0.726697282,0.731785173,0.472336295,0.122753245,0.130963051,0.164201592,0.168377769,0.164372635,0.175423927,0.174102178,0.38724322,0.681361978,7.203367951,8.11783512,12.56325834,26.15953229,27.53918947,13.63104455,6.370777416,5.547114795,5.765534617,22180,262.7487666,267.1891335,283.7220673,302.1566664,303.6986491,300.1818116,299.7526093,301.3182274,298.8095641,291.2420823,277.5442382,265.0660722,251.5448207,254.3231905,266.4507235,273.5601856,277.3425318,280.9647289,283.0632807,281.9649538,277.0964903,270.6343265,262.2828244,253.9056753,35,1865.495059,7
0.589320152,0.595980845,0.407674183,0.154970161,0.160673194,0.163556739,0.164059669,0.170417763,0.168994424,0.166833225,0.335075672,0.555259762,5.488237401,4.797067355,7.205548819,18.1612079,18.24390581,6.918845743,3.855523512,4.06528072,5.208113667,23288,261.434882,266.9429411,280.9433372,298.8221645,303.3722609,303.0531703,303.4000435,304.2719631,299.2937493,288.7780664,273.4714396,262.5663594,252.8942598,255.9847657,266.8874239,274.4539924,278.9740393,284.7060172,286.3912043,284.3889941,278.1166998,271.4029435,263.6010117,255.1838586,35,1515.846642,14
0.634967226,0.653442247,0.425244271,0.200700916,0.190536524,0.186733698,0.184862919,0.183346435,0.190039581,0.199730679,0.303549247,0.583923689,4.314489411,3.239899825,3.088203082,7.776881856,15.92846218,10.57876458,3.684743249,4.045340069,5.030610353,28022,256.3468327,262.2081204,280.974192,299.601552,306.3009217,309.3951848,305.9690208,305.0816161,299.1602061,287.5593589,274.119934,259.2786546,246.8207517,250.2995901,265.1162522,275.13345,281.1942667,287.7268135,288.6561276,285.8918086,278.7007343,270.6499091,262.230995,251.3471937,36,550.4227795,10
0.340854824,0.276671835,0.219849639,0.177360806,0.174057206,0.170645647,0.16493477,0.168046656,0.165411145,0.174226492,0.265844918,0.354537794,6.206652083,5.57817327,6.194803921,11.82428029,17.91428571,11.57365192,8.204683997,6.405209877,6.071633905,6419,274.0967623,281.1911506,290.7450605,298.843134,303.5409143,303.1319991,302.6363588,301.2791644,296.9446553,290.8723245,280.9457937,273.387561,255.3648769,258.3972077,264.6642312,270.0355671,274.7617348,280.8001007,283.6423656,281.8088556,275.8912256,269.460613,262.8308623,256.8650037,36,2461.393166,22
0.25790209,0.248493945,0.19611553,0.158255455,0.1584211,0.160730557,0.158826855,0.155579648,0.145061706,0.152411845,0.246291752,0.281773243,7.808881214,7.321451367,7.709298869,12.8734002,20.91989178,14.76753891,10.29333131,8.009773446,7.009471975,3609,276.2306114,282.5035816,288.8756358,296.5554277,300.8013474,302.5700772,301.4482129,299.5295633,294.7552365,289.3605439,281.0727586,275.5211382,255.402022,258.500492,264.4219595,269.2882119,274.1797545,279.0244079,282.5412724,280.8173975,275.6141836,269.4839859,262.8049021,256.7380778,39,2636.388247,6
0.237442619,0.210228359,0.188898055,0.187205591,0.185663881,0.181603699,0.169983149,0.166019418,0.162645455,0.169078525,0.200833106,0.223654622,8.634846715,8.241416882,8.330820781,9.814418574,12.56840642,12.69594897,10.71695652,8.482265677,7.382415755,2773,278.2236023,285.9476803,294.2552279,301.8035077,305.6783012,307.3814887,306.5822898,302.3618596,296.3508596,291.2053724,283.9241871,278.222476,253.8840012,257.7923376,263.4675802,268.6898216,272.7465463,277.7036044,281.8423714,280.2346583,275.1797957,269.0281581,262.4203702,255.4582889,41,2612.582694,6
0.233749162,0.233235585,0.193081222,0.154163017,0.15162048,0.15170455,0.150483414,0.145677234,0.13842888,0.144383967,0.226531676,0.240794619,9.529188506,10.02503314,10.72390468,14.42691383,20.6989067,16.08980781,12.01638341,8.859664404,7.268113444,3823,276.9357857,282.2789657,288.1896095,295.4182779,299.8664441,301.1071436,300.57849,298.8738146,294.1060181,289.0141822,281.2889275,276.5118034,256.1304531,259.0832569,264.8769289,269.7227309,274.4068737,279.243356,282.8003006,281.0606815,275.9807784,269.9583447,264.0027976,257.7733788,41,2535.512913,21
0.274604012,0.238631823,0.214091533,0.203301341,0.194155914,0.184053532,0.179755044,0.178472606,0.182483896,0.200598178,0.211739376,0.258407668,1.824513338,1.392400672,2.510255084,6.998714176,9.112222212,8.618294054,4.696930556,2.105106492,3.75869782,12532,273.8307098,282.897287,294.3062125,304.4773568,309.8195349,311.2498051,311.494053,309.3568148,303.9643872,296.1208676,283.8995207,274.0097713,256.2012945,261.8959888,269.0754478,275.8004111,280.9982387,286.9706868,289.2515266,286.847009,280.0964842,271.7152329,265.3374165,258.3318966,42,1259.269256,5
0.344843064,0.297407677,0.224052472,0.187606848,0.178762558,0.177463941,0.17140524,0.170641061,0.172436734,0.187185815,0.288040033,0.364382058,6.904505529,6.358388116,6.201687498,9.452243904,17.59329957,13.47172958,8.5983223,6.598455482,6.433582856,6170,274.9777839,281.4303769,290.0106922,297.0686001,302.6658884,304.2161459,302.6643045,300.015953,295.7173385,290.5607691,281.3584834,274.428069,253.0440415,256.0534883,262.4728848,267.8132962,271.9023095,278.0030474,281.6350127,279.960382,273.9925948,267.3267736,260.5605363,254.5382221,53,2599.12733,5
0.32992413,0.327935408,0.240446305,0.176386657,0.1509133,0.16208469,0.178003052,0.172348567,0.170417212,0.195061154,0.287732508,0.348624928,7.938147214,7.846755014,8.337993013,13.74630321,24.60976864,19.1022396,9.95759671,7.468858758,6.794139503,5917,274.6651204,281.0160027,289.4270107,296.8711293,303.0438173,301.9661649,297.4694063,295.1113001,293.1882473,288.9653915,280.2221287,274.1022269,253.3607411,256.1834727,262.8409213,267.695652,272.0165007,277.8419553,280.7477184,279.1968623,274.0506867,267.2640585,261.0029342,254.9292797,61,2763.259748,8
