Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,unuse
0.616941749,0.478936653,0.155495787,0.15964675,0.161908703,0.16096022,0.164190705,0.168451472,0.174861779,0.182585838,0.211671497,0.572058773,2.5,2.173214286,3.420895522,4.812,7.346666667,7.925316456,5.158441558,3.192592593,4.715789474,19364,272.7324784,283.7383203,297.6946776,306.3915834,312.2681526,318.5478527,320.7807427,317.8927976,309.6662583,299.6508225,287.7860141,275.4976755,260.2281869,267.5149185,276.3021181,282.884813,287.7235492,292.6545834,295.0268615,293.4291973,287.8849146,279.6913058,271.3898233,262.6504205,8,1134.426206,66
0.307408228,0.25707708,0.22626066,0.213550378,0.205048807,0.197892798,0.196593601,0.198564764,0.205760717,0.218796894,0.238617487,0.27778062,2.148153543,1.736193703,1.979259188,4.0753047,5.432976777,5.58606659,3.49243252,2.343324571,3.661699116,10705,276.7913609,288.6689566,301.2229293,311.1393179,319.2767339,323.6576596,325.7888159,321.7624896,313.2349973,302.0306167,289.3312106,277.8592375,255.2805342,261.1247981,269.6814082,276.6432246,282.0262509,288.5867424,291.7912499,289.5832273,282.2348057,272.8369624,264.6906401,256.8692141,8,1327.924336,66
0.36854924,0.233527956,0.161765175,0.155013849,0.14792487,0.141439874,0.139662955,0.143449369,0.148530481,0.155431361,0.179448497,0.259873057,0.866031264,0.646992611,1.640782365,2.965957587,2.999136076,3.619303797,3.35425,1.457896326,3.299641958,22136,272.7867919,285.3115567,300.0205033,310.9640361,318.0173229,323.3708328,324.9997228,322.0140559,312.5831996,300.3969233,286.9612554,275.2329953,257.6270983,264.6984665,274.0472675,281.7996252,287.2409522,293.6748207,296.1578441,293.5362162,286.2220207,277.1278129,268.0176671,259.6104008,8,940.9293676,67
0.529913581,0.536682118,0.296258252,0.120415192,0.11724072,0.117670199,0.119506855,0.121176678,0.123758446,0.127707977,0.181448493,0.452452063,5.05588665,3.485014186,2.400579373,2.204224943,1.697978528,1.630742733,2.232389154,3.557040552,6.032705647,24732,258.9994308,266.5677009,289.7436117,304.7114309,312.2573391,318.5586545,318.5664121,315.2304077,305.0928991,292.6040848,278.3623066,262.4976135,252.2081481,257.573125,271.565658,281.231645,287.0427372,292.6926105,294.7451805,292.3853519,284.9030605,275.7678656,267.1347061,256.4787039,8,542.5483813,68
0.630218668,0.636123037,0.378038927,0.146515242,0.145227582,0.143995725,0.145813406,0.148312449,0.154825613,0.161131316,0.233096695,0.561577596,9.323861696,7.237909492,4.965894717,4.734500667,3.725635825,3.206776452,4.019931595,6.164176721,7.025340528,25345,259.0237935,265.4300824,285.6958377,303.2771392,310.5401504,315.6507562,315.9582655,313.4435562,303.9463542,291.9602911,277.4089553,261.6899509,250.6620521,254.9324044,269.6730946,279.0320746,284.262578,289.6647229,291.7491823,289.6866029,282.5151732,273.7455372,265.5725396,254.0975103,8,762.8571916,70
0.315731347,0.281208305,0.265553137,0.257612547,0.250855563,0.2386631,0.239599063,0.242476216,0.250245314,0.264795045,0.27162832,0.28330979,,,,,,,,,,2290,281.6535093,290.6913893,302.3055402,310.1556057,314.5407461,315.9851172,317.3718471,315.3991983,311.4058011,303.2410879,293.099832,283.2786134,261.2551121,266.5168519,274.4753304,280.5397972,284.5467511,288.71948,290.9880048,289.8132339,284.7670754,276.840918,269.3485898,262.561363,8,1541.900996,70
0.283561214,0.227652602,0.214712793,0.206199612,0.198046103,0.194851073,0.192396593,0.193753655,0.195650163,0.198070703,0.207514777,0.247801939,3.159222211,2.470746387,3.425241702,7.488381824,8.844837868,4.530783377,2.612624954,2.495334,3.879776224,11776,275.4482651,283.9521748,294.4209698,303.4210218,308.8045565,311.3862094,313.4994843,312.2325685,305.5342356,295.8438811,284.6757344,275.8511817,255.6490542,259.6769277,266.279459,271.9997254,276.8565026,282.7824912,286.4197754,284.3768879,277.6146146,269.8696497,263.1799309,257.2242519,8,2190.65183,71
0.52216199,0.427521104,0.192652839,0.189541402,0.186206219,0.181513746,0.183165137,0.186713437,0.190647634,0.200553965,0.213935738,0.443054823,,,,,,,,,,18806,273.1142082,283.3362558,296.5586764,305.4259512,311.7239708,317.6011638,319.3279324,316.1486624,308.2649102,298.8245656,287.189214,275.4764366,259.5703857,266.7595751,275.4037259,281.8658606,286.7364294,291.8775612,294.2637568,292.5395972,286.9870225,278.644139,270.5124241,262.1730142,8,1173.892097,76
0.312001381,0.275911868,0.257993601,0.25055665,0.239460216,0.22779848,0.229835259,0.236029364,0.241323899,0.256278121,0.260071771,0.269178897,0.984424938,2.068194669,2.916921746,2.81404662,3.22735314,3.391585336,3.316232296,1.109586562,1.735285317,2112,281.1545562,289.5878884,301.2491909,308.5620967,312.2062563,314.3068872,316.1418979,313.8320819,309.3985458,302.0992343,292.5032157,283.0754462,261.4790311,266.6575072,274.1057512,279.9984924,284.0828498,288.0499099,290.6942431,289.2729811,284.29952,276.5588545,269.5526127,262.905202,8,1569.706208,76
0.387974487,0.31862131,0.248004047,0.248732274,0.241902737,0.235712362,0.234219561,0.234860006,0.237419845,0.248288961,0.260322548,0.295156134,1.451863005,2.115712627,3.130245786,3.686308407,3.823931549,3.860017422,3.152913763,1.674631466,2.430637286,4581,278.5669167,288.7008837,301.579956,309.4983164,313.5062242,318.3387354,319.5096201,316.2738115,310.6857382,302.3530351,292.2685728,281.5447886,260.2903814,266.6294954,274.438265,279.7074926,283.6268207,287.5944518,290.2643125,288.9574805,284.2033313,276.6982928,269.3146121,262.2838017,8,1524.114704,77
0.300322633,0.269989638,0.243592707,0.235803626,0.230544386,0.227522625,0.223562671,0.224133208,0.228979638,0.240310138,0.252342084,0.270010594,3.105410866,1.742804943,1.788387346,2.904065327,4.279722491,4.834461289,4.203672477,3.650083836,5.184108229,6189,280.4139582,290.9517606,302.437867,311.9905098,318.3615588,323.8147062,325.9853261,321.1702928,312.736418,301.8017798,290.7692767,281.6159379,257.5683768,262.600364,270.496863,277.2541812,282.8392178,288.8840861,292.2467742,290.4329449,283.6265747,275.2193395,266.7576921,258.8189005,8,1436.757323,78
0.408036178,0.362640956,0.262790689,0.241815366,0.204430123,0.183386042,0.177697822,0.178492808,0.18659667,0.214776346,0.221282756,0.227506266,0.881973995,0.618115942,0.940114496,1.408311126,1.994054487,2.205235903,2.007200395,1.114631579,3.5625,14452,277.6182351,285.2670046,297.5176134,307.2617406,314.3114462,319.0196203,319.9047465,316.8191987,309.1739868,300.3906364,288.8598819,278.9424141,257.5227424,264.0502234,272.6404797,279.0833938,283.9673927,289.1772914,291.748581,290.2241724,285.1042578,276.3362604,267.9119496,260.1017223,9,1044.949241,10
0.38650286,0.286387184,0.236628643,0.232750938,0.226046994,0.217328166,0.212947509,0.216450457,0.222287928,0.230260735,0.251254075,0.31312383,,,,,,,,,,21190,272.8436162,286.8487108,302.2150627,313.0312107,321.0358635,326.9994776,328.9007216,325.3838978,315.0943042,302.0301933,287.9238086,274.9045865,255.1534199,263.0120982,272.5818268,280.3440523,286.1777298,292.6055365,295.3877639,292.547458,284.8084151,275.0909693,266.0590151,257.1812359,9,600.9793474,11
0.316463827,0.283584055,0.243574512,0.23562456,0.224065158,0.21443072,0.209764508,0.212021765,0.221496298,0.236513394,0.250045247,0.259475416,0.784600488,0.710631784,1.013134507,1.029060905,1.057691093,1.245847089,1.25383416,0.741485184,1.819982922,6261,280.1757254,289.4697386,302.845012,310.6662231,316.7696337,320.7187362,320.4237034,316.7916406,311.1303068,302.9485965,291.957048,281.5808261,257.3115381,264.6297017,273.1975718,278.8983195,283.5980677,288.0364216,290.1262075,288.3769465,282.9869602,274.102633,266.2873573,259.4935893,9,1206.008926,12
0.302956292,0.285765842,0.270300919,0.263264031,0.258613275,0.253657071,0.250667781,0.252470396,0.256670894,0.268159496,0.283071892,0.300214191,,,,,,,,,,12254,276.5367687,286.5075426,298.0935688,308.5840933,314.5841736,320.9263909,322.3619205,318.2134242,308.7225732,298.1055391,286.4308469,276.4693931,256.0788359,261.1004369,269.1618896,276.9940417,282.9113244,289.4665726,293.280849,290.509525,283.253769,274.2552902,265.8574435,257.6771793,9,1074.311599,13
0.323757236,0.300714031,0.273745655,0.265328024,0.258949382,0.252516948,0.250624068,0.255498867,0.26291984,0.273427868,0.284239762,0.296637203,,,,,,,,,,4616,281.8255724,291.9214414,304.3181626,312.2322457,317.2732491,320.1171504,322.6151232,319.3320185,314.8168033,305.4107054,293.7917037,283.3489077,256.5256209,263.8075816,273.3111239,279.7828911,284.3436128,288.7139307,291.1013088,289.3352491,283.3666516,273.7445044,265.6208221,258.033451,9,1248.021918,14
0.697606537,0.721561643,0.523379178,0.251441816,0.241715651,0.237316254,0.238913083,0.243531033,0.24771652,0.254355797,0.364051259,0.622804948,3.735444644,3.000415691,2.207458851,2.345459098,2.727891314,2.20229079,2.246475103,4.13262775,5.533958259,27307,255.0639966,261.1352077,280.3864411,300.7631138,308.633359,313.9806058,314.8435946,311.6152633,302.3417479,289.1115427,273.3696725,258.0510289,245.7634725,249.1762923,264.1123456,274.9007605,280.53585,287.1207927,288.8822056,285.858121,277.9620586,269.651314,260.8953873,249.6047236,9,696.8041564,16
0.316784788,0.300733179,0.298964553,0.289277447,0.275474235,0.268681833,0.268725985,0.270535205,0.274338912,0.2835617,0.294022864,0.308352224,,,,,,,,,,13927,276.8980491,288.4621053,301.2047474,310.7770705,319.1783826,324.4936267,325.1869057,322.2246413,312.6372343,300.9165047,288.1210798,277.2711049,253.5331885,259.5672835,268.3959155,275.4582847,280.8752105,287.7699662,291.0073134,288.5492837,280.4316923,270.4986283,262.224981,254.9916151,9,1054.176409,17
0.222512463,0.215762501,0.186166733,0.186484864,0.181099965,0.173644474,0.170694942,0.169609006,0.166262418,0.172793685,0.190627077,0.204390474,3.314652601,2.298626023,2.4480908,2.952152726,4.108482335,5.380539606,5.188407151,4.518676119,5.934563047,6478,277.1652273,285.84265,297.1527239,305.457045,310.9472208,315.2311051,315.2574353,311.345867,304.3131246,296.4203784,286.0243683,277.3968502,260.2349837,265.0338942,272.438949,279.0938842,283.978685,289.2288996,292.3424478,290.0685451,284.0343367,276.7137599,269.3503482,261.6820763,9,1200.682971,18
0.663346748,0.670468736,0.34219462,0.229198336,0.219090828,0.208284183,0.205413018,0.210014515,0.220846706,0.236099263,0.342759721,0.602672297,5.899330721,5.05827352,3.562260112,2.398935189,1.889291186,1.787467633,2.978474106,4.64089752,5.713733043,28162,259.5395448,266.5987493,285.6782832,301.5591982,308.7471494,316.2707387,317.5668294,314.2676525,301.995184,286.5130976,271.8147877,260.3259628,247.3509485,251.2943295,264.1546703,272.9277359,278.5623774,285.260281,286.9761907,284.2401094,276.7102671,269.0663889,260.3405747,251.7689921,9,619.6499141,20
0.243930749,0.235028755,0.211134719,0.208405045,0.205059352,0.198866591,0.192273414,0.18877119,0.184432223,0.190671536,0.210587348,0.214451035,4.176429771,2.873209322,2.793853988,3.172253031,4.335138759,5.560492952,5.826895236,5.421569582,6.359072779,3631,277.9305023,286.2329344,296.5217699,305.1637512,310.8432371,315.3726921,315.7743712,311.6698976,304.5385874,296.3840054,286.6971812,278.5158349,259.8101113,264.9369542,271.9887364,278.1152799,282.9596289,288.3899009,291.6420796,289.4060805,283.2774676,276.2132728,268.8650825,261.4237067,9,1379.716828,20
0.303136016,0.3039241,0.274047102,0.265421592,0.262449686,0.256432108,0.253501936,0.251320255,0.255384152,0.267474907,0.286339801,0.295166961,,,,,,,,,,8555,278.8531308,288.3688962,300.2304903,309.4180491,316.6394078,322.1212352,323.3631597,318.4261495,310.093438,299.7131659,288.1231924,278.7360663,255.2182802,260.109571,268.3740487,275.9678481,281.4518397,288.0253678,291.5305753,289.0230971,281.8975597,273.15485,264.748773,256.9849956,9,1321.517426,22
0.282366467,0.260006333,0.237841271,0.228401726,0.217998135,0.207616898,0.20407308,0.206443094,0.212722086,0.225914667,0.242575028,0.270430095,1.595397848,1.122254813,1.689827316,3.952037211,5.991878083,6.416900888,4.216257793,1.903076225,3.643284022,13983,275.4821334,285.73662,297.7511547,307.7516609,315.0658773,319.8353699,320.7755186,317.0363422,309.0831157,298.5277004,285.9629162,275.7350819,256.8495033,261.7898189,270.0072635,277.3693299,282.9215901,289.4813112,292.640688,289.947936,282.6309491,273.6680179,265.8239818,258.6448917,9,1158.728073,22
0.463130705,0.411643233,0.308223941,0.28134373,0.24102098,0.229627703,0.227183276,0.222610765,0.230279521,0.255466846,0.27743097,0.406306241,1.34,1.278333333,2.082191781,2.062337662,3.233333333,4.034615385,2.714102564,1.212244898,2.625641026,11190,278.4562731,288.4704499,300.1903292,309.8339784,317.385357,322.7184797,322.7784579,318.0976502,310.3013638,300.1183558,289.2556868,278.793208,258.3688374,265.0946351,273.6707181,280.8853969,285.9132338,291.4486147,293.9478274,291.8216581,286.4647705,277.5486752,268.8133536,260.7769657,9,1176.121216,26
0.5608061,0.572970624,0.257679246,0.167032269,0.163551858,0.153560945,0.160371926,0.165462193,0.163857467,0.167180973,0.302466287,0.560320353,2.353454545,1.727847659,2.044069119,2.277190476,2.638018903,2.551684913,2.013510679,1.794940476,4.65,17307,273.611573,283.2039942,297.5649039,306.1478661,311.6524003,315.7794147,316.1628118,313.7130047,306.8667997,298.209451,286.4901964,275.7314681,259.7808991,266.3431818,274.8732407,281.5886169,286.2912172,290.5614657,292.4722336,290.7383966,286.1597714,278.2350446,270.5928916,262.5004766,9,1219.104927,35
0.351256546,0.232951375,0.202236344,0.196690115,0.187245698,0.179347559,0.175060256,0.177702526,0.183120561,0.19114943,0.205640332,0.280234117,,,,,,,,,,21779,274.5728336,287.6358409,302.1749079,313.3476037,320.9332596,327.3446881,329.0431447,325.3537109,315.0639983,302.1838325,288.2606866,275.805641,257.22562,264.7042944,274.3745685,282.3276801,287.8542583,294.4703477,296.8632366,294.1413581,286.4492539,277.1667062,267.9502607,259.0981382,9,575.1750588,35
0.27157938,0.264557251,0.250145207,0.243666027,0.237712378,0.232257084,0.227450783,0.22729696,0.228322877,0.24117743,0.256452608,0.262209654,3.027976446,1.873783787,1.673806769,1.827387109,2.275316505,3.376047218,4.012278796,3.907912301,5.459668763,8258,276.7377187,286.1511537,297.1167145,306.4124698,312.4647885,316.857265,317.2291958,314.2402701,305.864704,296.35366,285.5591934,276.7344823,255.8432394,260.6473854,268.0083578,274.9496621,280.4789009,286.2938,290.2306721,287.6042706,281.1468459,273.107996,264.9518195,256.9655618,9,1145.809743,35
0.439432803,0.350125088,0.26482149,0.248834104,0.246016086,0.242086514,0.236919879,0.236476605,0.238343944,0.247100082,0.274935873,0.385682979,3.044936452,2.566441786,2.733483351,5.5649102,9.803442703,8.642475625,5.344787543,3.162522616,4.011757213,9963,273.2220941,285.3850463,300.4067138,309.7629522,316.9182293,321.2004848,323.3835719,319.357595,310.9694012,300.6189323,288.5411432,275.841635,256.5716063,262.3302883,269.7836434,276.3061674,281.1965541,287.2815834,290.6404965,288.4260936,281.5147463,273.0318352,265.4604871,257.6975297,9,1538.185914,35
0.248763682,0.240090694,0.232086566,0.222597615,0.204426958,0.191760474,0.186998801,0.187686644,0.194956147,0.208146656,0.225776765,0.25204262,1.114597154,1.012153199,1.33644484,3.774793216,5.705594895,5.676646279,3.855202802,1.357781935,2.627570705,13215,276.3853826,286.8751645,299.1472492,308.908016,316.5721015,318.9749368,318.5727053,316.380639,308.9798026,299.5435488,287.0154923,276.65258,254.9509222,260.6974321,269.4185211,276.4329205,281.7499072,287.9496079,290.5929622,288.1848545,281.2131851,272.0767914,264.019451,256.5740765,9,1090.168743,35
0.348642492,0.31935336,0.257389387,0.254912112,0.246717378,0.240502522,0.240328583,0.237247719,0.23928804,0.249864137,0.263780104,0.303437478,1.906583851,2.082872504,2.976666667,4.32278481,5.463125,5.69456596,4.200632911,1.914230769,2.737210103,3663,278.8146969,285.6912708,298.4187619,306.5840281,310.2337515,314.7179478,316.0301221,312.5432742,307.2705805,299.6501755,289.7375271,280.1491067,259.2207291,264.1759226,271.4787325,276.8007101,280.63687,284.7173568,287.4650521,286.2146898,281.6615607,274.4307257,267.6490114,261.2124169,9,1998.06856,40
0.374827843,0.267022583,0.232329754,0.225872289,0.220523523,0.215613426,0.213462844,0.21259709,0.214756511,0.221861383,0.231837614,0.332272103,2.53283923,1.932135954,2.12048075,3.975996914,6.553908718,6.152235018,3.712802208,2.660502871,3.900214187,9597,274.8833888,286.8481,299.5124394,308.743979,315.5805904,318.7705262,320.3797606,316.9324443,309.6201758,299.8940512,288.377183,276.1351856,257.9104738,263.1924925,270.7378357,277.1004992,282.0990048,288.0280326,291.1406971,288.8086815,282.5738358,274.4717294,266.7486841,259.1520684,9,1463.225941,43
0.443103891,0.275803899,0.1917817,0.190064711,0.180295726,0.175860882,0.169658168,0.173442743,0.177031663,0.183857018,0.191608138,0.28004311,0.700826812,0.668184398,0.991336186,0.979279647,0.965074499,1.032522686,1.391646635,1.070070954,2.960172526,21931,272.6857968,285.6196628,301.5215266,312.8014775,320.6389624,327.3933285,329.4128715,325.5180718,314.5788653,301.693892,287.9979269,275.151588,257.3261622,264.9032862,274.9589044,282.90882,288.5705465,295.0389514,297.0928646,294.5571879,287.0961994,277.6846674,268.3011879,259.6562452,9,548.186344,44
0.313781779,0.276451869,0.249629137,0.240650127,0.23359992,0.226314421,0.224818796,0.226128491,0.23189466,0.243808394,0.257815615,0.298981432,2.058114193,1.648898864,2.31899828,5.545624723,7.960498923,8.076920257,4.46877556,2.318832721,3.591539718,11072,276.5883662,287.237316,298.9574571,308.1399413,315.8387688,320.278889,321.9824819,318.4442075,310.4458903,300.2076926,288.0679546,277.4008755,257.0752062,262.7595615,271.0703681,277.7237651,283.0949732,289.5699856,292.7617022,290.6374619,283.5278272,274.1482695,266.3969526,258.6301716,9,1325.70048,44
0.276015862,0.262809788,0.24139123,0.230729459,0.224525186,0.220307561,0.219688506,0.220176694,0.223444888,0.23093427,0.239894926,0.26439122,2.250199475,1.838321414,4.141605043,8.076452119,6.992538931,3.966456027,2.581227569,1.953202663,3.0142411,12516,276.6891092,285.1262731,295.840408,304.605782,311.3965913,315.6168373,318.2667502,315.4572238,307.5336624,297.5742415,286.4753082,277.5520498,257.5608795,262.4519142,270.0360344,276.2389805,281.1546425,287.2378232,290.442153,288.2865866,281.3952895,273.030456,266.0695202,259.4758543,9,1668.802339,44
0.346543378,0.23312905,0.193720001,0.192234984,0.18536561,0.180409748,0.17481422,0.176211605,0.178914575,0.182020259,0.197700232,0.269737305,,,,,,,,,,20949,273.5013566,287.4300766,303.0619853,313.7788044,322.1284741,328.6745328,330.7049806,326.8495827,316.4788999,303.3092348,289.0677963,275.3672352,255.6054603,263.4112955,273.0222459,280.9223739,286.8466298,293.4207994,296.2945662,293.4331756,285.6462087,275.7249483,266.5197084,257.5981475,9,554.0458002,46
0.292749663,0.244495511,0.221305106,0.216231685,0.210619177,0.204777405,0.201662132,0.202766989,0.206542918,0.212487018,0.228211765,0.269650633,,,,,,,,,,12162,275.3983827,285.812665,297.7347079,307.5892325,315.0544579,320.2558996,322.7473594,318.8997718,310.1618627,299.3593507,287.1580224,276.7240852,258.1575515,263.2326694,270.6818772,277.0963263,282.1450783,288.3113316,291.5768192,289.2093467,282.4897668,274.3903263,266.9109772,259.6153264,9,1423.40473,46
0.686027545,0.694820177,0.396330583,0.226200662,0.221800105,0.21906227,0.218328137,0.221519813,0.226218207,0.235400207,0.322234246,0.562689717,4.754703772,2.866414954,1.641585346,2.035428916,2.716542981,2.470015518,2.233800746,4.262459121,6.027924253,27188,259.0531343,265.1781379,287.4525829,304.8311309,312.1019442,316.8891481,316.8003401,314.622742,305.0595723,291.8407073,277.415847,262.191269,250.1462967,254.1145717,268.1784103,277.1087724,282.6746648,289.0272166,291.1120634,288.6794397,280.8320987,271.7163308,263.164345,253.5442083,9,706.0962879,49
0.34668182,0.3040612,0.256910231,0.253154296,0.24886134,0.253080501,0.253382264,0.252858951,0.255166613,0.265657641,0.281031529,0.315007506,,,,,,,,,,11180,276.3468684,284.8936823,296.9203484,306.7439814,312.8050301,318.2833159,318.8667365,315.3956333,308.4377624,298.8821406,288.0409871,277.438267,261.3468012,266.6906102,274.987507,281.465703,286.0737686,290.4016092,292.3987436,290.8723627,285.9678109,278.6110058,270.9989913,263.5279282,9,1434.455283,51
0.258898403,0.236926157,0.215629244,0.208567501,0.202201671,0.194480381,0.192444998,0.194212095,0.198484898,0.206531208,0.216074099,0.238746892,1.633928571,1.042857143,1.072222222,3.551282051,5.167948718,6.281818182,3.719230769,1.814545455,3.834090909,13982,276.3105628,285.7788834,297.3372694,307.1499919,314.6209285,319.52466,321.3808426,317.5200228,309.2428842,298.5512666,286.4357907,276.5619956,259.0073615,263.8919464,271.7802327,278.6260638,283.923192,290.0762217,293.4908992,290.8239048,284.0016697,275.6863149,267.6999976,260.3094368,9,1197.573261,51
0.457368326,0.336171749,0.243056308,0.236924341,0.232219761,0.22783883,0.228933783,0.231142346,0.235493368,0.245740461,0.254533698,0.388710787,1.833964646,2.616360153,5.503488584,5.14994735,5.897762033,7.875547577,4.705026338,2.120586018,4.26531339,18519,273.2352864,284.5842771,297.2620641,306.2056423,311.927673,317.8368997,319.9762003,316.2972286,308.4522096,298.9046197,286.8265416,275.2733097,258.8196263,266.039141,274.363741,280.7319405,285.3351527,290.3206195,292.6984878,290.9943294,285.4334956,277.2173876,269.1287891,260.9853401,9,1095.899133,55
0.718027093,0.705203478,0.462297661,0.21804713,0.201934432,0.200269636,0.201438027,0.204490982,0.212468729,0.228265393,0.394220124,0.681808912,5.784778266,5.064035536,3.876892285,2.86429396,2.597710558,2.244695175,2.877138881,4.958316396,5.514806836,28340,257.9348128,262.9365083,281.4734142,297.0622459,305.2308916,311.3225432,312.388327,309.062307,299.4495951,286.3390759,272.9405009,260.6509295,251.6536852,255.0137619,265.8747214,275.2938339,281.151628,287.8072403,289.8020685,287.2957168,279.5544052,271.3006342,262.4736938,254.7097628,9,677.7081361,56
0.684205406,0.710399274,0.498921874,0.227196969,0.213773559,0.213509599,0.216958356,0.220006547,0.224418793,0.228329271,0.331624304,0.596959133,3.986200054,2.84904007,1.936255998,1.54777885,1.388729574,1.230820282,1.989583485,4.131974203,5.648409788,27302,255.276311,261.0777458,279.8071791,299.2867613,307.4856103,313.5704588,314.4026194,311.6285151,301.7028315,288.13434,273.0079162,258.1873101,247.050835,250.3506227,264.8430488,275.481525,281.5114904,287.926982,289.8379632,286.9849606,279.2854489,270.9611616,261.6855739,250.8882723,9,653.5847369,60
0.508488988,0.556988878,0.177160429,0.151691144,0.157464434,0.146924554,0.15138709,0.151175421,0.154635179,0.158480649,0.170917773,0.414020643,0.872972973,0.642105263,1.130985915,2.602597403,4.189473684,6.875324675,7.187671233,3.42,2.409090909,21363,274.1932666,287.7030961,303.1482178,314.0956957,321.492217,328.3782408,330.3810796,325.7433828,315.4131427,302.5569082,288.5242143,275.8495368,258.7940487,266.8521061,277.4390316,285.6875296,291.4748809,297.7366359,299.9231074,297.3365783,289.7212929,279.79333,269.9784806,260.9828112,9,130.5967713,66
0.318055231,0.276272728,0.259025587,0.253713789,0.245873237,0.240677445,0.238694326,0.239666225,0.243505999,0.252365775,0.267041503,0.303269141,2.560606061,1.90952381,2.221333333,3.459493671,4.87625,5.505063291,3.9025,2.768253968,4.401694915,9975,277.0080871,288.1444035,299.8119608,309.1232494,316.7902592,321.1494488,322.6175079,319.0042945,310.6042519,300.1660817,288.2975391,277.6985568,257.3017914,262.2514715,270.4807689,277.0776828,282.1964569,288.7336168,292.036781,289.6700366,283.0043258,273.8572809,265.8490147,258.693702,9,1415.450165,68
0.527688263,0.370188125,0.231462097,0.218407063,0.213726839,0.211240484,0.213052928,0.217022319,0.221057324,0.230621464,0.250462139,0.452289917,2.607724036,1.759301415,1.584761032,2.325165164,3.688851641,3.552384292,2.87070486,2.507672592,4.899239961,18814,273.4164714,284.9687301,298.0695122,306.5451078,313.2484438,319.5977772,321.4105452,318.0951639,309.3824009,299.3535929,287.3642169,275.3148791,259.1450426,266.0969392,275.0014053,281.5289616,286.1455845,291.2218948,293.8296488,292.1109481,286.2347889,277.6880829,269.5029041,261.1155447,9,1055.299407,70
0.322116415,0.307498764,0.27967447,0.270593194,0.265150765,0.262154855,0.258381567,0.259506711,0.264868332,0.277622985,0.292748495,0.308349103,2.945070423,1.840677966,1.781081081,3.156962025,5.467532468,6.084210526,4.912658228,3.838461538,5.527118644,7283,279.3317409,289.0202931,300.6067993,309.9553642,316.791,322.904319,324.5762578,319.3745728,310.5877611,300.0802204,289.0381812,279.6656958,256.6845309,261.9109654,270.0065574,277.1884725,282.5928395,289.0045386,292.4665708,290.3961847,283.4487467,274.8218378,266.2521602,258.1647525,9,1351.135134,70
0.356255738,0.304444856,0.258224541,0.252504031,0.242086436,0.225587141,0.221954712,0.233213056,0.236232322,0.258106956,0.264394588,0.283876202,0.992398679,2.139074574,3.118583115,3.509000578,4.187019494,4.357204893,3.761996205,1.397466773,1.734820014,2113,281.8391507,290.4778776,302.5684159,310.4399619,314.0891208,315.6861542,316.6471465,314.7313465,310.8889163,303.2757367,293.4800347,283.871094,260.4528776,265.9926678,273.8454963,279.7044188,283.5717312,287.5158957,290.229517,288.8076832,283.7568807,275.7127852,268.4419493,261.8003292,9,1563.940634,72
0.517993784,0.487521175,0.28649622,0.215962751,0.213524274,0.213602485,0.217907267,0.218357379,0.22250003,0.230699886,0.273626321,0.404593484,2.356085554,1.313861875,1.495923643,4.867594397,5.548627652,4.953930962,3.375059103,2.230377115,4.823412429,17915,270.7152378,280.637189,294.2294688,303.5160033,309.5683171,314.5337242,316.4887605,313.3345857,305.436961,296.1154207,284.4208184,273.5983753,257.77284,264.4376953,273.1058526,279.439453,283.8633881,288.4028633,290.7706345,289.2658756,284.1258621,276.0557117,268.1434156,260.1991339,9,1497.287254,79
0.351065556,0.274885862,0.253533949,0.250821879,0.248256973,0.245208981,0.243777451,0.244977345,0.24738463,0.253080018,0.273253417,0.30605325,0.683412397,0.825673393,2.813930931,3.707930795,3.321816717,3.704341697,3.121391344,1.346805562,2.622450739,21743,274.2898139,286.0503308,300.5418797,311.5739531,318.7451001,324.9394045,326.7798389,322.5965637,312.8083632,300.4301004,286.6947557,275.2041386,258.8417156,265.979746,276.0972295,284.279685,289.7114099,295.8829664,298.3720652,295.9291241,288.4798351,279.0821373,269.7500042,260.773888,9,376.9390168,79
0.307675519,0.285325482,0.258365377,0.249379917,0.244362176,0.240444924,0.242852889,0.245028865,0.248726941,0.25378243,0.262989881,0.270800236,0.712355769,0.912938596,2.457582583,4.009168831,3.940128226,4.533544304,3.822199367,1.674603175,2.172543917,5377,279.6118376,289.6343371,303.0121585,310.9827709,316.7518648,319.4565909,321.8641148,319.1367677,312.9728964,302.8979373,291.5808793,281.397544,256.8853016,263.2085477,272.1132176,278.7091457,283.1531285,288.0686917,290.7668944,288.695482,282.3255519,273.0699902,265.0577311,258.2951321,9,1297.207566,84
