Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,grass
0.63086178,0.647953052,0.364352858,0.210572781,0.216569185,0.21527249,0.215148479,0.214767614,0.217242492,0.219706327,0.266666014,0.553672343,3.138494208,1.926092833,1.339037042,2.108508255,2.859365186,2.782282656,2.360583611,2.663505096,5.51200317,25242,255.6645138,263.0239041,288.1204174,306.1404602,313.2577418,318.0903989,317.5927103,314.6520264,306.2032011,292.8606775,277.8824053,259.5847464,245.1342594,250.2330677,268.101951,277.3733733,282.7248708,288.7325094,290.3587425,287.2537088,279.7629564,271.0967047,263.2635339,250.2490007,5,377.0388486,22
0.297451441,0.232469296,0.23200044,0.222551423,0.213590096,0.207212356,0.20597267,0.205145423,0.207794211,0.224766828,0.234744952,0.293755593,0.900889035,0.539909429,0.712085016,0.76475515,0.702235083,0.766304436,0.847053303,0.835777837,3.474188156,16751,275.2377543,284.8367137,296.3517772,304.9371549,311.5199328,317.3526249,318.3687004,314.5803027,307.2402573,297.6869737,286.2123411,275.0894745,254.3584373,262.1203418,271.191024,277.821028,282.2952955,287.4005815,289.4955528,287.880221,282.1559611,272.9395524,264.7343966,256.1909546,5,923.1290039,22
0.373504047,0.356146484,0.214122559,0.201951586,0.18724171,0.177974517,0.171842799,0.161741039,0.166656289,0.19064015,0.206932246,0.213663603,0.777296631,0.582284237,0.827678598,2.078603174,2.88436858,2.912663889,2.277446244,1.153375231,3.742127351,13774,276.9558377,284.6665381,295.4522746,304.3439007,310.1287461,313.3918583,313.4647393,309.5376495,304.1754031,297.2350708,286.4731693,277.6931013,258.6409534,264.7297139,273.1489146,279.2604005,284.1013445,289.1088054,291.4316982,290.3840583,284.9738676,276.3387422,268.4985379,261.4104769,5,1025.742161,25
0.659068844,0.656781425,0.399957799,0.156641909,0.155092424,0.154534748,0.153078136,0.154643179,0.159048046,0.169189939,0.376108706,0.628730093,6.721086128,6.677724744,5.097958317,4.316080228,3.594858561,2.734481366,3.361725293,4.961328859,5.661383753,26686,261.0120187,266.3175353,284.2708795,301.4305613,307.5086532,312.9395349,313.3615717,311.6185736,301.7769998,289.9402815,274.1088805,262.4816011,253.5317394,256.1078939,267.6566767,275.6849218,280.7824366,286.3924679,288.6065347,286.4519911,279.3792198,271.1919031,262.9609693,255.7403893,5,1068.065489,26
0.542248365,0.518746175,0.289439525,0.148099764,0.142793686,0.141948765,0.139985849,0.142755906,0.148399458,0.161741477,0.318452813,0.517278358,6.230544281,4.784967147,3.680973429,3.822949187,3.762455711,3.095523,3.251036467,4.885190034,6.320845716,27948,260.3728527,266.3532281,283.6115994,296.0655367,302.7701264,307.7502639,308.181046,305.8064182,296.9036867,284.499888,270.8575052,261.2966374,254.7124653,256.9317632,265.6596184,273.3111672,278.6020084,284.9289891,286.6431943,284.5050339,277.1129373,269.4426624,261.7584877,256.4940142,5,1323.423753,26
0.641998232,0.67358553,0.387225517,0.215118916,0.217059685,0.217227648,0.220151516,0.222721841,0.224490737,0.224986305,0.297414108,0.588856928,3.231085148,1.991504945,1.36555777,1.437131543,1.314224803,1.169994995,1.497074085,2.592432989,5.314270196,25089,255.4152365,262.7934569,287.7370452,306.9933828,315.1387591,321.5482217,322.1587215,318.7131436,308.6535793,294.5238816,278.1065286,258.8486206,244.6123043,249.6112879,267.7818492,277.0679042,282.1674889,288.4718678,290.8239618,287.1927787,279.4698094,270.494115,262.2980004,249.6876497,5,408.6221459,27
0.343329691,0.259191381,0.236653971,0.220867775,0.209267071,0.204027298,0.204978144,0.203204793,0.201081514,0.215991337,0.233740704,0.279627167,0.843056491,0.498820522,0.674098636,2.068676361,3.193098036,4.175894653,3.916881089,1.663440667,3.593557141,16157,275.833162,285.8929929,297.8534844,306.7181981,313.4719439,319.421164,321.284616,317.5054944,308.9923073,298.6686183,287.4716074,276.2314963,256.679846,263.7374515,273.0775025,280.0727188,284.998981,290.3335971,292.5852368,290.9721793,285.4345765,276.3013271,267.3697943,259.1047629,5,879.2662486,27
0.309386492,0.269242824,0.242382944,0.239208166,0.229223246,0.224677476,0.223185217,0.223181361,0.227524713,0.240955606,0.242909546,0.24382471,0.915989677,0.506194099,0.778939972,1.288113045,1.608911335,1.670575188,1.582364949,0.904745259,2.970727796,15134,277.2172924,286.4621562,298.6278911,307.1790788,312.9948202,318.2073991,319.1310072,315.6737087,308.3184563,299.4297261,287.7503301,278.0689052,255.878021,263.3104534,272.3757001,278.9595999,283.4978079,288.4775989,290.6482867,288.9900691,283.3417074,274.0656455,265.7662348,257.9666838,5,994.3956307,27
0.241508577,0.226126988,0.226216567,0.216395323,0.202791266,0.191545813,0.184685206,0.188639491,0.195614557,0.20796539,0.221609172,0.23492629,0.632394231,0.61393795,1.099207372,1.174210937,1.27271611,1.751090712,1.991964885,1.282311887,2.328906308,21554,274.5866288,287.7557177,303.11749,313.8800038,321.7870386,327.7137154,328.9731115,324.6371286,314.4514982,301.889472,287.9853965,275.4981645,257.8041597,266.4072844,278.1036541,286.0281141,292.1866018,299.046446,301.0536308,298.168337,289.842018,279.3542244,269.331551,259.8434538,5,-70.52841403,31
0.665284722,0.629690422,0.331144257,0.181217628,0.18600738,0.183992655,0.18221014,0.186825667,0.195302831,0.20153907,0.32970248,0.617597446,6.317869901,5.564122932,5.95319408,8.384962277,7.547929424,4.471900244,3.11067384,4.336611174,5.514262358,27160,262.3559579,268.0270908,285.3154629,300.4656657,307.6967701,312.679095,313.3204922,312.3772007,303.6794788,291.6003906,276.3612203,264.4250296,254.3697712,258.2901127,270.1808815,277.5646431,282.099131,287.5636273,289.3796902,286.8777215,280.2165519,272.8618955,265.2781935,256.5527036,5,511.1398787,32
