FID,Id,Field1,Unnamed__0_x,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,LST_Daymean,Name,flag,Id_1,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,Unnamed__0_y,ET_01_x,ET_02_x,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,ET_12_x,ETsum,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x
15794,15796,149,173,0.2907841,-0.3187855,0.2511923,-0.1713014,1.2750153,0.2345866,-0.1570292,-0.4761729,0.6459308,0.4310998,0.161164,-0.048563,0.176493408,Nanjiang,2,15796,0.4633415,0.5026039,0.0550019,0.1189225,0.2364343,0.6013614,0.4569449,0.1849596,-0.0922468,-0.2852946,0.3411002,0.3753566,171,0,0,-0.231889,-0.065874095,-0.222465644,0.52719697,0.551468299,1.496035864,0.803998056,0.136976944,-0.315944243,0,2.679503151,0.002461058,0.00534842,-0.01796338,0.009212878,0.011141408,0.004505745,-0.000323675,-0.000909528,0.002803234,0.002284239,-0.000668618,-0.003744444
15795,15797,192,225,-0.6326379,-0.4641737,-0.2108983,0.1951364,1.3253624,-0.6750622,-2.034415,-1.7317115,0.4506061,-0.1254389,-0.3430902,-0.3680754,-0.384533183,Nanjiang,2,15797,-0.2434217,-0.0540027,0.1636063,-0.0320261,0.3496249,0.2495233,0.2380788,0.1329218,-0.3588939,-0.313687,0.3774911,0.1355248,221,0,0,0.117059911,0.001064827,-0.199296003,1.569466898,1.340461418,2.608764046,1.538400667,0.120046288,-0.938065448,0,6.157902604,0.011931052,0.037723975,-0.017828802,0.009552712,0.020862224,0.014319043,0.010604334,0.004240152,0.011157736,0.008148236,0.003159427,0.030629592
15796,15798,16,22,0.8623177,0.0060896,-0.0540246,-0.6046995,-0.4551999,-2.1109575,-1.2330052,0.3097382,0.8939254,0.5851948,0.8008739,-1.3548528,-0.196216658,Nanjiang,2,15798,1.7464368,0.1621083,-0.0240121,0.9848957,0.9838518,0.4608457,-0.2967818,-0.351197,-0.1671477,-0.3687056,0.5760174,1.5236521,22,0,0,-0.294308595,-0.159495597,-0.065102903,1.524170248,0.698997146,1.851633161,1.003931018,-0.039445124,-0.870493492,0,3.649885862,0.022046331,0.082829176,0.00140514,0.005159717,0.02236944,0.018098259,0.012531383,0.016797065,0.016346486,0.017811782,0.004298344,-0.006089894
15799,15801,63,76,-0.729026,-1.6323261,-1.6471253,-1.0658814,0.25296,-1.0622497,-3.1716251,-3.0747126,-0.5576901,0.2574656,0.6571327,-0.2126878,-0.998813817,Nanjiang,2,15801,1.1272307,0.9994795,0.8942158,0.4113251,0.6657177,0.4029913,-0.0425592,-0.143696,-0.3863379,-0.1912067,0.4930697,0.6988279,74,0,0,0.021809934,-0.016038308,-0.195680129,1.686685554,1.936108643,3.738788095,2.270874633,0.202193023,-0.276590543,0,9.368150902,0.010897388,0.008484236,-0.029366556,-0.006890045,0.013817141,0.012680198,0.005131882,0.005701254,0.009668955,0.015595517,0.017000211,0.014772286
15800,15802,69,84,-0.3556142,-0.526539,-0.2063804,-0.5246812,-0.3103857,-0.5167718,-1.2961794,-0.74159,0.2867536,0.7274382,0.6750364,-0.3142392,-0.258596058,Nanjiang,2,15802,-0.0199376,-0.0453828,0.1859372,-0.4349275,0.0317145,-0.2872948,0.1904079,-0.4358423,-0.5855917,-0.7027878,-0.6136547,-0.5588161,82,0,0,-0.04860368,0.013408421,-0.070766519,0.566808963,0.715833281,1.349968707,1.009109463,0.139505503,-0.41054519,0,3.264718949,0.002463166,0.009114197,-0.006013398,-0.002467232,-0.001011999,-0.001423593,-0.003351163,0.001717467,0.009477091,0.010792557,0.007280904,0.002889012
15801,15803,165,192,-0.6090225,-0.1810822,0.0897929,-1.6699911,-0.418074,-1.0701988,-1.2156868,-0.8884683,-0.3215181,0.3277369,-0.3473885,-0.2695997,-0.547791683,Nanjiang,2,15803,1.0183473,0.7467362,0.6348257,-0.1039531,0.2620404,0.2123316,-0.1301964,-0.3064208,-0.1416072,0.0344548,0.5642049,0.6457943,189,0,0,0.164093877,-0.042349123,0.037786412,1.937824033,2.36661562,3.138247373,1.930319185,0.192290848,-0.61226913,0,9.112559095,0.023137274,0.011416588,-0.008641586,0.016143559,0.003783362,0.005762266,0.00215355,0.006098531,0.001940254,0.009484173,0.000277476,-0.0168448
15805,15807,92,111,-0.2448147,-1.0416622,-0.5762476,-0.4578543,-0.9283081,-2.2545567,-2.2505059,-2.5827627,-1.882353,-0.326852,0.0476545,0.397223,-1.008419975,Nanjiang,2,15807,1.5476749,1.1261392,0.3517178,0.3959858,0.6195446,0.0731577,0.3516593,0.5104382,0.6723308,0.6420233,1.3874333,1.6204504,109,0,0,0.089733744,-0.065664888,0.038042742,1.999481443,2.170777333,3.371756413,2.843353495,0.261366202,-0.467409019,0,10.24143747,-0.009274216,-0.013251848,0.002226158,0.003641729,-0.003799409,-0.003940619,-0.001039089,-0.000979955,-0.008135415,0.003602506,-0.001422838,-0.022178774
15822,15824,170,197,-1.1051325,-1.3532751,-0.2970947,0.8145725,0.9578623,-0.3947098,-0.3646534,-0.6391733,-0.205781,0.3929526,0.5356793,-0.635181,-0.191161175,Nanjiang,2,15824,1.1581583,1.4526016,0.6880007,0.4073874,0.8061048,0.7195354,0.0475472,0.0477418,-0.4200696,-0.3682681,-0.5648115,1.0873266,194,0,0,0.059235482,0.008893063,0.064208238,0.920508189,0.488997684,0.815594444,0.901505284,0.113231655,-0.059059917,0,3.313114122,-0.00488279,-0.008865013,-0.020355084,0.004588765,0.002321585,-0.003597942,-0.004121643,-0.005073051,-0.006266303,0.005434901,0.007815331,-0.011661811
15823,15825,72,87,-0.5303858,-0.3901092,1.3567572,0.4247577,0.5554505,0.0919368,1.0326817,0.9242485,1.1516069,1.2716845,1.3303492,1.6261216,0.737091633,Nanjiang,2,15825,0.124843,0.3206269,0.3274778,0.3335184,0.7734024,0.7689848,-0.2815924,-0.4691241,-1.0500035,-0.6810789,-0.731624,-0.7695244,85,0,0,-0.075664823,0.083077391,0.079564125,0.665356237,0.272085022,0.657155843,0.375881928,0.01891372,-0.180661756,0,1.895707687,-0.012959441,-0.015162359,-0.005546777,-0.002961328,-0.003729705,-0.006938148,-0.008028621,-0.006637376,-0.00741795,-0.005529503,0.004353082,-0.041728097
15824,15826,38,45,0.1804521,-0.4728401,0.3067261,-0.4903185,1.3558545,-0.0720878,1.0078936,1.6215491,1.0493884,1.5681194,1.2393699,2.3305598,0.802055542,Nanjiang,2,15826,0.2723026,0.3630808,0.6574395,0.4811653,0.3982936,0.1451984,-0.6248482,-1.2725233,-1.1885681,-0.7003697,-0.9086478,0.6785659,45,0,0,0.045231402,0.007959996,0.083485035,0.849521516,0.749426701,0.885294066,0.925171487,0.276419641,0.857084759,0,4.679594603,0.001251481,0.000824977,-0.009438401,-0.010692379,-0.000978215,-0.001786483,-0.002254925,0.003787653,0.001932728,0.00143612,0.000679239,-0.089744942
15839,15841,32,39,-0.5025728,-0.5455543,-0.9564876,-0.8790385,-1.084998,-3.4565917,-2.3164298,-2.4931846,-1.152927,-0.0019033,-0.2525237,-0.2781891,-1.160033367,Nanjiang,2,15841,0.6817574,0.1490271,-0.0120907,1.0013912,0.5111709,0.2421682,-0.1124589,-0.1339864,-0.2693624,0.1966454,1.054828,0.3921958,39,0,0,-0.08094614,0.041234782,0.095535355,2.020785614,2.964785431,2.932106493,2.184851563,0.34803217,-0.016564413,0,10.48982086,0.001759301,-0.006097893,-0.01099523,-0.016724293,-0.010238617,-0.01338006,-0.003080422,-0.007837106,-0.014358904,-0.008613702,-0.009212696,-0.005149695
16113,16115,59,72,-0.6472618,-1.3108853,-0.5059782,-0.1496867,0.7739989,-0.1724523,-1.796733,-2.0577393,0.3388428,0.5902918,-0.1254962,1.5190619,-0.29533645,Nanjiang,2,16115,1.1422571,1.4624822,0.9001856,0.5970907,0.9315142,0.8332946,0.4251292,0.8664622,-0.2579948,-0.1209498,0.0493758,1.8800144,70,0,0,-0.250046333,-0.083106008,-0.378135218,0.762445619,1.751689554,3.419066624,2.195163861,0.532844202,-1.79572732,0,6.154194981,-0.024565848,-0.052015378,-0.041479477,-0.009587641,0.011473677,0.010222898,0.003919993,-0.012983003,0.003364618,0.004013953,-0.002723423,0.0305002
16115,16117,4,6,1.1395598,-0.7859781,-0.5330562,1.2296331,-0.0932252,-1.0353797,-1.6924743,-1.9174057,-0.4294583,-0.0012395,-0.9778035,-0.9675206,-0.50536235,Nanjiang,2,16117,0.9032635,1.12186,0.5209813,0.7119273,0.7102372,0.3242728,0.1882643,-0.2396974,0.1116054,0.1785766,1.077384,1.5361889,6,0,0,-0.246337447,-0.213889672,-0.051982494,0.000222837,1.418029949,1.392087299,1.037116063,0.174510888,-0.190440796,0,3.319316627,-0.02095093,0.00907953,0.005037404,-0.007536772,0.014968041,0.012978388,0.006166282,0.007295798,0.011122469,0.004650629,-0.001267872,-0.024940068
16116,16118,96,115,0.322789,-0.5353844,0.4656497,-0.1615698,-0.3961309,-0.7975016,-1.1320454,-1.6345833,-0.1491131,-0.5446832,-0.302293,0.4354908,-0.3691146,Nanjiang,2,16118,0.7481378,0.0694353,-0.7139378,-0.137232,0.1910359,-0.3543227,0.4565697,0.2681759,0.2540741,-0.0009407,-0.1921638,0.0046668,113,0,0,-0.098727675,0.004262305,-0.147936195,-0.260429616,0.991104441,1.007056033,1.18669548,0.319046418,-0.377180781,0,2.62389041,-0.002630076,0.00495342,0.016067878,0.007474129,-0.00238402,-0.004932602,-0.011208762,-0.003599238,0.001192152,0.00284338,0.010554074,-0.00050232
16117,16119,88,107,0.3177184,0.189122,-0.2162568,-0.5158059,-0.1533959,-0.0945278,-0.266395,-0.0654851,-0.0191169,0.5867017,0.8661237,0.0950554,0.060311483,Nanjiang,2,16119,-0.5601043,-0.0842842,0.3562632,-0.1548839,0.0759794,-0.0467228,0.2353289,0.2238302,-0.2172425,-0.2592368,-0.593539,-0.817941,104,0,0,0.028254138,-0.156533645,-0.016308448,0.202697721,-0.253594415,0.590668846,0.687414405,-0.017314002,0.073337608,0,1.138622208,0.002575793,0.016289117,-0.021211544,-0.00478362,0.001377257,-0.002031222,-0.000807342,0.001181587,0.003046726,0.009137467,0.011641975,0.009034919
16420,16422,123,145,-0.9230617,-1.6693345,-0.769081,-1.2578486,-0.7426963,-1.9316191,-3.4940228,-2.7185896,-1.1884825,-0.7283014,-0.5208168,-0.2871911,-1.352587117,Nanjiang,2,16422,2.0857027,1.5340145,1.1908947,1.3040571,1.2232027,0.9551825,1.0774814,0.7787531,0.8656671,1.1388182,1.5658424,2.1302067,143,0,0,0.053857909,-0.128504767,-0.222554194,-0.167434371,-0.241144996,0.01625656,-0.155228789,0.012235487,1.056977942,0,0.224460781,0.018369015,-0.005852202,-0.030408213,-0.009972174,-0.001314602,-0.001592948,-0.008312121,-0.009292432,-0.008055752,-0.009082351,-0.015742751,-0.021111134
16424,16426,183,212,-0.176162,-0.250065,0.3075661,0.426102,0.4652046,0.5394502,-0.5696479,-0.2108522,-0.1646789,0.2473895,1.3769569,-0.0715734,0.159974158,Nanjiang,2,16426,0.0726324,-0.1065486,0.1615561,-0.0664171,0.1240606,0.0332087,-0.1710084,-0.201837,0.0164235,-0.060984,0.0556691,0.3014722,210,0,0,0.119427475,-0.052749743,0.003634302,0.817458066,1.857806577,2.461760071,1.414100964,0.034036451,-0.431054193,0,6.22441997,-0.002947945,-0.010396488,0.001398766,-0.008701084,0.00024905,-0.001270377,0.000408641,0.000751907,-0.001540133,0.002397303,0.004818439,-0.010966853
16425,16427,137,160,-0.1132445,-1.3879973,-0.9034213,-0.2966894,-0.6295828,-2.9733538,-5.5401151,-6.9149505,-3.7421896,-2.7191435,-1.2933564,-0.2069896,-2.226752817,Nanjiang,2,16427,1.9122451,1.9765329,1.1662069,0.6987747,0.6930922,1.1426568,0.3938018,1.0927642,1.5746845,2.5271754,3.0183318,3.1072352,158,0,0,-0.082037066,-0.033423717,0.045148289,3.032089467,4.255645728,5.242693615,4.335429073,0.751571534,-0.334496667,0,17.21262026,0.018862525,0.001461839,-0.008803425,0.006458217,0.015319611,0.00394906,0.003764934,-0.00313947,-0.005167727,-0.002913157,0.005971506,0.029471615
16431,16433,64,77,-0.3363167,-0.0776075,0.3044712,-0.2466428,0.6979351,-0.1770907,1.4586042,1.2134493,0.7369766,0.6214755,1.2047534,1.021128,0.535094633,Nanjiang,2,16433,0.3766284,0.1357717,-0.0961999,-0.0379223,0.4975696,-0.1268083,-0.0226792,-0.7615431,-0.6288013,-0.638752,-0.4081375,-0.0119144,75,0,0,0.100716657,-0.025641871,0.113859715,0.541063291,-0.18882433,0.530821449,0.072506481,-0.012208454,-1.903256989,0,-0.770964051,-0.001556825,0.000516201,0.013274256,0.007848656,0.001565803,0.001834928,0.008686204,0.012859733,0.008393112,0.016325046,0.0126818,0.009442391
16435,16437,33,40,0.5092202,1.3606698,1.3839065,1.3853098,1.2981732,0.805161,1.6909864,0.9163791,2.0498554,2.359202,1.743237,-0.2303533,1.272645592,Nanjiang,2,16437,-1.3409727,-0.6789373,-0.3190305,0.3874588,0.4502637,0.0350756,-0.4588535,-0.9435697,-2.8081216,-3.4720219,-3.7363728,-1.2280671,40,0,0,-0.094777234,-0.060908726,-0.043623065,0.499255959,-0.125006242,1.4791789,0.80297238,0.109565145,-0.411201782,0,2.155455335,0.035571094,0.023138466,-0.003291858,0.013153868,0.005859488,0.00852362,0.022835628,0.021846277,0.039023114,0.047181458,0.042963071,-0.020401323
16436,16438,20,26,-0.1830509,-0.6981683,0.1521596,-1.3729886,0.3735537,0.615355,0.5542202,0.7443887,0.6897754,0.5061654,0.1464215,0.003596,0.127618975,Nanjiang,2,16438,0.0464181,-0.1091137,-0.0000497,0.1552165,-0.0273262,0.3060603,-0.1666853,-0.3271776,-0.8271045,-0.6714776,-0.331363,0.2450975,26,0,0,-0.025386982,0.050008642,0.111187084,0.386326125,0.765013857,1.263701815,0.773436621,0.094976022,0.282853075,0,3.702116259,0.023908407,0.018512737,0.004575299,-0.012420705,0.003046743,0.003378135,0.008118654,0.008703219,0.009167888,0.008720806,0.014019331,-0.007352849
16437,16439,11,14,0.6935001,2.2856619,1.5113006,1.9190158,1.9852242,2.713648,2.8841847,2.3210124,1.8814874,0.8931565,1.1643331,-2.9455538,1.442247575,Nanjiang,2,16439,-1.3741332,-0.9296773,-0.265106,-0.1006721,0.3202192,0.0741264,0.3374763,0.123884,-0.4329843,-1.1811552,-2.7224003,-1.6599619,14,0,0,0.102602679,-0.020723236,-0.275436445,0.696046713,1.14516052,1.477197923,1.088587272,0.110164263,-0.596363264,0,3.727236425,0.032131496,0.018295846,-0.010206417,0.010957845,0.026578296,0.024300854,0.035910771,0.031295466,0.035107637,0.038073038,0.041306966,0.057096438
16455,16457,169,196,-0.2194332,-0.223792,0.6422561,0.3152445,0.9292445,1.2043321,0.8562926,1.1612822,1.4823355,1.5383529,0.4160816,0.6856771,0.732322825,Nanjiang,2,16457,0.7683136,0.827006,0.6531641,0.5164652,0.7726569,0.4286817,0.1110633,-0.7434592,-0.4880624,-0.4937698,0.1491824,0.4937917,193,0,0,-0.137415702,-0.034076985,-0.10789317,1.476591029,1.40414662,1.536314444,1.030627707,0.025593388,0.314375854,0,5.508263185,-0.01493086,-0.015401721,-0.016912931,-0.002974387,-0.002603288,0.00670102,0.00551914,0.009902205,0.006236026,0.008104166,-0.007770078,-0.012911482
16456,16458,111,132,0.0538376,0.6926486,3.1224761,2.037279,4.0816276,3.0752702,3.1329634,4.447372,4.219212,3.6415835,2.0652873,0.0690669,2.553218683,Nanjiang,2,16458,-0.6882362,0.0713157,0.1064421,0.1679689,0.9959529,0.3622673,-1.2611641,-2.5037985,-2.671409,-2.6402906,-2.6413892,-1.2832237,130,0,0,-0.149837093,0.006102215,-0.214933908,1.303012164,1.155151618,2.019788845,2.386915135,0.331800404,-0.009321708,0,6.828677672,-0.001501046,-0.044975161,-0.004070254,0.012319246,0.01160867,0.010266154,0.01329005,0.0255932,0.025536555,0.027384881,0.034817408,0.033638308
16457,16459,21,27,-0.6127717,0.1113475,-0.5762682,-0.5552253,0.4329408,-1.3015848,-2.9059462,-2.0468489,-0.2678277,0.6086331,0.7400461,-0.0207592,-0.532855375,Nanjiang,2,16459,0.6213733,1.2754775,0.8173586,0.2677335,0.4145812,0.3372019,-0.1588445,-0.2218766,-0.7047639,-0.4150567,0.0917257,-0.1192583,27,0,0,-0.260589965,-0.001642664,-0.052994562,1.823662067,2.058660377,2.250501835,2.116419388,0.383875072,-0.858334973,0,7.459556575,-0.011087209,-0.012251648,-0.018485093,-0.009560863,0.003015319,-0.0073892,-0.005667835,-0.011063336,0.000076855,0.006475927,-0.006223412,-0.008702117
16727,16729,175,202,-0.3526833,-1.0127209,-0.3441298,-0.3290759,0.0066308,-2.6055919,-3.8397263,-2.1024369,0.2605363,0.1233493,0.5526637,-0.7881746,-0.869279958,Nanjiang,2,16729,1.3897034,1.3957944,0.3939378,0.5777219,0.4955784,0.0932651,-0.3347042,-0.2208243,-0.2543595,-0.0268689,0.5021734,1.2060516,199,0,0,0.120615714,0.015613334,0.461167817,2.249435973,2.713379775,2.797208436,1.662558584,0.288361624,-0.299064997,0,10.00927626,-0.010859681,-0.035625649,-0.007164278,-0.003160614,0.008047937,0.005189172,0.002937767,0.004101729,-0.002849117,0.002972807,-0.004495664,-0.027906298
16735,16737,77,92,-0.8371485,-1.9624306,-0.800259,0.8938561,3.6784789,-1.0236047,-2.363961,0.4877927,0.4926588,1.0397016,0.8557857,0.3104166,0.064273883,Nanjiang,2,16737,1.5015631,0.5266363,-1.2214277,-0.9065615,-0.2324227,-0.3151661,-1.138967,-2.2328665,-2.5011731,-1.3345542,-0.7740104,1.438356,90,0,0,0.046356691,0.061247556,-0.228590681,2.609462622,3.734664541,4.807573991,3.351316643,0.218478872,0.156199672,0,14.75670991,-0.036698391,-0.019573288,0.007285121,0.053303956,0.049256879,0.024844724,0.012389964,0.031401002,0.009788123,0.018999451,0.003507667,-0.115183076
16736,16738,159,185,-1.0293379,-2.7384786,-0.0814482,-0.0574266,0.8560174,-1.4739039,-2.7868781,-1.4487359,-0.0540226,0.1176569,-0.3039409,-0.5407128,-0.795100933,Nanjiang,2,16738,2.0376863,1.2513223,-0.0755427,0.0848468,0.5489685,0.2610662,-0.34817,-0.9055089,-0.8334771,-0.163226,1.0901045,2.145205,183,0,0,0.170324702,-0.137710417,-0.037836236,3.520910306,4.83491977,6.479623506,4.182121579,0.177987285,-0.376944978,0,18.81339552,0.004735119,0.000283618,0.000679715,0.026705552,0.031338575,0.012442033,0.006399511,0.014481417,0.003998079,0.01128191,-0.012643041,-0.05152816
16737,16739,186,217,-0.6082844,-2.0874394,-1.1886846,-0.7709879,0.073544,-0.6862127,-2.0956912,-2.3856874,-0.3694818,-0.5245152,-1.2065844,-1.0956268,-1.078804317,Nanjiang,2,16739,1.2788942,1.9609767,1.27007,0.4310573,0.3598791,0.4098771,-0.174305,-0.850921,-0.2822953,0.3309758,2.009682,1.6776802,214,0,0,-0.164336988,-0.119734996,-0.087146012,2.194156104,2.516216651,3.255657249,2.33679655,0.243320722,-0.282614965,0,9.892314315,-0.013498566,-0.05646987,-0.009522395,0.003914418,0.01311666,0.016371492,0.017203327,0.014060719,0.012064386,0.01196714,-0.007388046,-0.003428146
16738,16740,139,162,0.0000079,-0.5003461,0.2819552,-0.7230855,1.9308442,0.1846878,0.3445806,-1.3219961,0.0735814,-0.4402774,-0.3895179,-0.926314,-0.123823325,Nanjiang,2,16740,-0.0084912,0.1946055,-0.8851723,-1.2743743,0.4208531,0.7767566,-0.0230538,0.2207612,-0.2951816,0.4982073,1.7101304,1.0322872,160,0,0,-0.037679576,-0.228883232,-0.050153247,1.534842097,1.370675387,2.389014714,1.404121152,-0.039446071,-0.840892625,0,5.501598599,-0.041262935,-0.088108336,0.032301941,0.025127736,0.026063003,0.019416641,0.01571531,0.014406782,0.010648251,0.004279155,-0.004799763,-0.020296202
16740,16742,125,147,-0.0213423,0.0837246,0.0808496,0.326624,0.5179009,-0.4813227,0.3996147,1.0887723,0.1743092,0.3893297,0.4794418,0.4365402,0.289536833,Nanjiang,2,16742,-0.0198772,-0.0247657,-0.7722744,-0.020553,-0.5490945,-0.2367656,-0.1379397,-1.2024654,-0.6073874,-0.7045763,-0.8225525,-0.4772511,145,0,0,0.110575946,-0.000241274,0.152054532,0.427042179,0.337277464,1.27531304,1.260338168,0.297065714,-0.254109459,0,3.60531631,-0.009474851,-0.008732761,0.01025948,0.005805596,0.001497335,0.002567251,0.005448997,0.011190059,0.006492647,0.009330398,0.015727772,-0.016546637
16741,16743,74,89,-0.5881858,-1.2699873,-1.282262,-1.0984198,-0.3892905,-0.8437014,-0.7520599,-0.5624457,-0.2624243,-0.2889566,-0.0641354,-0.6068575,-0.66739385,Nanjiang,2,16743,1.0530713,1.1222661,1.0148071,0.2418377,0.7348877,0.8345716,0.6389086,-0.6824542,-0.0057638,0.2070921,0.6755659,1.0443533,87,0,0,-0.007290919,0.107137768,0.043681265,0.574500274,0.893628856,2.247653661,2.17754732,0.389299932,0.460358273,0,6.88651643,0.020614426,-0.002033399,-0.012381292,-0.004471936,0.005259691,0.005271785,0.009058808,0.006219553,0.005118084,0.001093437,0.004831715,0.00691213
16743,16745,189,221,0.4826964,0.0871707,0.4578093,-0.1370569,1.6104143,-0.6584777,-1.2712152,-1.3946168,-0.8271307,0.4876377,0.7481122,-1.0624826,-0.123094942,Nanjiang,2,16745,0.7158639,0.7080603,-0.3057699,-0.3181543,0.1604647,0.1336965,-0.527451,-0.3164065,-0.1921687,-0.0818307,0.5281044,1.014985,218,0,0,-0.006650664,0.061730893,0.112135461,2.185755616,2.582889354,4.056918958,2.952521794,0.318543157,-0.40075292,0,11.86309165,-0.013018088,-0.039346758,0.0153358,0.004393476,0.0123966,0.006696665,0.003334368,0.0038728,0.005062729,0.021242278,0.023626638,0.036227934
16744,16746,188,219,-0.6153002,-1.7985279,-1.7536297,-0.5695828,-0.0172027,-1.6728676,-1.4747414,-1.4102616,-0.9134081,-0.6176977,-0.9933472,-1.5269514,-1.113626525,Nanjiang,2,16746,1.5604825,1.5700283,0.9077123,0.4396452,0.2893061,0.5026171,-0.1007464,0.1741697,0.3491541,1.108748,2.7115236,2.4273709,216,0,0,-0.260062376,0.025564147,0.150974512,1.946492003,2.024473133,3.102842678,2.237370431,0.152836668,-0.437252973,0,8.943238223,-0.013760346,-0.021875141,-0.013638248,-0.001169331,-0.010033409,-0.007861122,-0.007133667,-0.011733438,-0.01536016,-0.009083899,-0.023775006,-0.003100586
16745,16747,166,193,-0.2249414,-1.2837809,-0.7946,0.7237884,-0.2074085,0.1469795,-0.376435,-1.7481914,-1.1465576,-0.6554802,-0.6021328,-0.1472827,-0.526336883,Nanjiang,2,16747,1.7263742,1.3488242,0.5446518,0.1339286,0.2796198,0.5787108,0.7374983,1.0663124,0.6957254,0.9854997,2.0926258,1.7810186,190,0,0,-0.106868425,0.116765471,-0.04181451,0.761071407,1.636254289,2.183228689,1.417295336,0.10619313,-0.136907212,0,5.935218175,0.006686029,-0.003755262,-0.017631138,-0.000065326,0.002202359,0.000899821,-0.000168188,-0.010017846,-0.008738324,-0.007641313,-0.014772148,-0.004424734
16746,16748,153,177,0.1811692,0.3273668,0.8364505,0.6256309,0.8009676,1.0161461,0.6094518,0.3764304,0.5303322,0.3432064,0.3315028,2.5437493,0.710200333,Nanjiang,2,16748,-0.2190577,-0.2501923,-0.1406471,-0.077078,-0.1520888,0.0122072,-0.0237312,-0.1733317,-0.1814272,-0.2610873,-0.4426946,-0.4050032,175,0,0,0.002854962,0.056512776,0.079056594,-0.284345579,-0.265526701,-0.345328677,-0.276901357,0.025857352,-0.01058923,0,-1.01840986,0.011611714,0.018299221,0.006519071,0.003728863,0.002992026,0.003346101,0.00277775,-0.003279427,0.001798514,0.002586456,0.004883528,0.003649155
16749,16751,98,118,-0.1794567,-0.2126117,0.5639713,-0.1107317,-0.1275223,-0.0502875,0.3148368,-1.0008457,-0.9510213,-0.5225011,-0.3690613,-0.1491555,-0.232865558,Nanjiang,2,16751,0.7383069,0.7138779,0.3060651,0.034248,0.3811872,0.1640549,0.3177002,0.652562,0.6304404,0.5519172,0.4833765,0.5928195,116,0,0,0.012383557,0.050966185,0.268831189,0.668405682,0.375371412,0.428158834,0.317004214,-0.036728608,-0.745329652,0,1.339062813,0.008083798,0.008299324,-0.008242388,0.008758973,0.001982721,-0.000382712,0.00666413,-0.002239949,-0.004190463,-0.00162533,0.006404583,0.019248955
16750,16752,25,31,-0.2723434,-1.0582545,-0.347663,0.0851304,-0.6321973,-0.4794038,0.5196351,0.2055937,0.3330268,-0.0568374,0.5053703,0.1130309,-0.09040935,Nanjiang,2,16752,-0.1971092,-0.1605148,-0.128604,-0.6476366,-0.2243825,-0.7350304,-0.7598692,-0.4689001,-0.6324659,-0.8562986,-1.1060897,-1.0455106,31,0,0,-0.081282667,-0.026031109,-0.295590791,-0.438322612,-0.253660931,-0.116537194,0.157311342,-0.023678516,0.356853637,0,-0.720938841,-0.001382369,-0.006956673,-0.002366905,0.001745289,-0.004512714,-0.00126812,-0.002323648,-0.005786139,-0.009432334,-0.007244483,-0.013309705,0.00647114
16751,16753,162,188,-0.0957795,-0.2041193,-0.1360507,-0.2225808,-0.058565,-0.0865371,0.2436528,0.1980014,0.1740733,0.2265373,0.3904228,0.6985507,0.093967158,Nanjiang,2,16753,0.0775722,0.1730925,0.0898229,0.0463013,0.1778091,0.217667,-0.0265944,-0.1149179,-0.0593054,-0.0201019,-0.2007028,-0.1464295,186,0,0,0.009140313,0.056459352,-0.108814879,-0.010441164,-0.235592847,-0.041860436,-0.060840595,-0.110706939,-1.2053878,0,-1.708044995,0.012392296,0.009984127,0.018091752,0.015794026,0.007876431,0.008687069,0.006162085,0.002507565,0.003086849,0.005605511,0.01421048,0.020248588
17034,17036,124,146,0.6993742,0.8279312,1.5579899,1.4325721,-0.0137378,-1.2351727,-0.5113991,0.54335,1.0740809,0.7369447,0.8430667,0.1297047,0.507058733,Nanjiang,2,17036,-0.4599604,-0.8122084,-0.6460087,0.4219023,0.6069871,0.8353584,0.3107749,0.1652886,0.1823728,0.382813,0.5369554,0.3111062,144,0,0,0.054406569,0.034797365,0.050353556,2.909212839,3.71712113,4.226238195,2.341655437,0.412287215,0.405088909,0,14.15116122,-0.014167088,0.015974365,0.027045713,0.021361824,0.006679535,-0.006314387,-0.002952947,0.004946303,-0.002544861,-0.000972624,0.000693959,-0.067953226
