20000101_pr,20000201_pr,20000301_pr,20000401_pr,20000501_pr,20000601_pr,20000701_pr,20000801_pr,20000901_pr,20001001_pr,20001101_pr,20001201_pr,20200101_pr,20200201_pr,20200301_pr,20200401_pr,20200501_pr,20200601_pr,20200701_pr,20200801_pr,20200901_pr,20201001_pr,20201101_pr,20201201_pr,Id,stable,uc
4.411663808,0.224413951,0.574614065,3.392224128,11.65666095,7.159519726,13.0320183,11.51515152,14,2.354202401,6.868210406,3.333333333,0.949113779,1.529445397,1.125214408,12.00543168,10.29902802,15.65780446,5.016009148,8.275586049,7.715551744,1.49028016,2.981417953,1.333333333,10449,38,5
1.022279349,0,0.333333333,4,2.337617823,8.929163096,3.486718081,5.333333333,5.223364753,0.666666667,0.870608398,0,0.976863753,0.333333333,0,2.666666667,6.219651528,4.588974579,9.191373893,2,1.315338475,1.431305341,2.191945159,0.291059697,13928,39,5
12.66666667,8.892307692,8.296356275,26.62968961,8.361403509,24.58380567,21.46288799,8.763832659,10.96383266,12.33333333,11.29716599,10.13900135,4.998110661,5.185695007,4.64048583,8.333603239,12.61295547,13.19649123,16.31390013,11.30364372,11.97354926,7.963022942,9.148178138,4.555465587,24131,40,5
2.333333333,0,0,0.460548885,5.582904517,5.855917667,16.34877073,5.097198399,5.422527158,0.823327616,0,0,0.431389365,0.49028016,0.293310463,3.983419097,2.992281304,4.460834763,11.00628931,3.011435106,5.925100057,0.744997141,0,0,11212,40,5
1.809891366,0.410806175,1.512578616,11.65923385,20.8464837,27.41109205,22.32218411,35.97941681,43.96512293,8.409662664,0.666666667,0,0.732418525,0.813036021,5.982847341,7.557175529,9.746998285,22.93138937,8.72813036,29.5102916,26.86392224,6.051172098,3.767295597,0,7927,41,5
2.666666667,0,0,1.039165237,5.145225843,6.810177244,18.12750143,5.479130932,5.054316752,1.486277873,0.432532876,2,0.333333333,0.333333333,0.607489994,3.53516295,7.629788451,5.725843339,7.102344197,4.352773013,6.493424814,1.333333333,0.136077759,0.588336192,13765,41,5
4.297343616,0,0,0.666666667,4.333333333,2.95944016,11.18366181,2.512139389,2.100828335,1,0,1.952584976,1.009425878,3.101970865,0.333333333,2.724078835,3.060268495,17.9571551,1.893459012,1.005141388,2.889745787,0,0,0.545272779,3048,42,5
4.333333333,0,0,0.836903742,4.346186804,3.675806912,13.58097686,3,2.333333333,1.031705227,0,0.862896315,1.333333333,3.328477578,0.131391031,4.258211939,3.117109397,18.67866324,1.91031134,1.049985718,3.364467295,0,0,0.196229649,3054,42,5
16.27820623,8.785204227,8.737789203,17.22507855,16.66666667,21.68837475,24.65552699,22.66095401,8.271922308,15.38646101,21.73636104,23.37189374,6.87517852,8.698371894,6.494715795,6.367609254,14.40274207,25.25192802,22.24678663,32.43958869,24.29934304,9.921165381,17.9423022,9.122822051,28240,46,5
1.401992461,0.333333333,0.253904146,2.195745827,2.878298331,14.34383414,11.0371567,4.373182553,1.666666667,0.370490038,0,0.846526656,0.333333333,0.333333333,1.777329025,1.759289176,11.90656974,4.344103393,9.054927302,3.63085622,1.975767367,0.703823371,0.964997307,0,17072,46,5
1.700971984,2.333333333,2.748141795,2.393367639,1,8.382790166,3.526300743,1.271297885,1.15894797,1.4053745,1.883076043,1.37621498,2.362778731,0,1.42109777,1.75728988,1.675242996,2.852201258,5.130931961,1.39193825,0.857632933,1.190966266,0.182389937,0,21554,46,5
14.60348771,10.01772441,10.07318468,28.77272727,10.33333333,26.33333333,23.11692396,9.936535163,11.67038308,16.69496855,13.44425386,13.03459119,6.404230989,6.047741567,5.493424814,7.03401944,9.447398513,12.85620354,15.51972556,8.970268725,10.54373928,9.6675243,8.913664951,5.03401944,24625,47,5
7,1.523279063,1.547557841,6.575549843,12.28791774,16.72722079,34.44187375,14.41045416,12.18451871,6.976578121,3.925735504,5.055412739,2,1.357326478,2.375035704,7.501285347,15.56355327,10.40331334,16.11025421,17.60354185,8.770636961,7.306198229,1.317909169,1.636389603,17605,48,5
8.726219348,1.553489625,2.306386419,7.441120992,16.59444894,20.23982754,39.74427378,16.73618971,15.56426839,8.468876314,5.666666667,5.740501213,2.82646187,2.800323363,2.998652654,10.11452439,18.6340609,23.33414174,15.73457289,18.15575317,13.47291835,11.57154406,3.030180544,2.922662355,16995,51,5
9.374213836,7.568610635,6.391652373,19.07690109,12.45711835,26.50142939,27.25500286,13.75614637,11.4193825,13.14522584,6.616066324,10,5.111492281,4.666666667,6.342481418,5.769582619,20.12692967,11.75929102,13.74985706,16.81417953,14.33419097,5.119782733,5.411663808,3.572898799,25550,52,5
6.382790166,1.044025157,1.129216695,4.793024585,9.604059463,13.33161807,29.7327044,11.78616352,9.547741567,4.914522584,2.740708977,3.868496284,1.747284162,1,2.023727844,7.305317324,12.44568325,10.18353345,13.96998285,14.77844483,8.437392796,5.385077187,1.134934248,0.755860492,17308,52,5
4.512160229,0.925035765,1.212589413,4.737052933,11.78483548,26.36509299,24.48526466,18.98769671,26.83633763,6,1.920457797,4.54248927,1.565665236,0.435193133,1.399713877,5.805436338,17.96480687,20.15593705,16.63404864,24.37854077,26.43748212,2.686695279,1,2.189413448,11072,52,5
2.666666667,0,0,0.333333333,4.333333333,6.333333333,17.08690958,4.333333333,3.999460189,0.721727395,0,0.484210526,0.333603239,0.333333333,0.333333333,2.333333333,5.258569501,5.333333333,6.042645074,4.683130904,5.740890688,1.120647773,0,0.120917679,13054,52,5
22.88755365,15.18054363,16.49270386,44.11158798,44.5341917,52.19771102,51.9565093,27.05550787,25.4148784,65.45035765,22.89470672,27.64291845,10.12160229,15.60944206,23.37224607,43.72846924,31.0981402,50.63776824,42.39198856,29.39513591,30.85550787,22.5702432,30.01430615,14.52360515,25644,53,5
21.10539846,10.33333333,14.11339617,32.96229649,39.72150814,43.37703513,40.48786061,18.53727506,12.54955727,33.30762639,27.12567838,26.07226507,13.69922879,13.94001714,16.39731505,25.17823479,31.33676093,43.89260211,29.17909169,23.38588975,25.12339332,17.1459583,16.97457869,11.548986,27708,53,5
2.845883941,0.281511471,0,1.340080972,6.082591093,7.443454791,20.4245614,6.859379217,6.030769231,1.770310391,1.333333333,1.707152497,0.381376518,0.333333333,0.608906883,3.666126856,10.0194332,6.419433198,8.591632928,5.106612686,5.566801619,1.877732794,0.381646424,0.673414305,14446,53,5
2.756146369,2,1.333333333,10.46426529,32.56889651,48.85534591,37.21526587,41.05002859,59.90594626,10.77101201,4.525728988,2.378216123,1.756146369,0.744997141,2.725557461,16.09891366,24.94339623,35.77815895,19.88450543,47.80217267,61.75814751,8.26815323,2.333333333,0.823327616,6972,54,5
4.551271065,1.38846044,1.117109397,10.1888032,10.99343045,27.67809197,41.83718937,19.52842045,13.38788917,7.12596401,1.788346187,5.637817766,2.241359612,2.414453013,1.818337618,12.55812625,18.81348186,29.50442731,19.02913453,32.2919166,11.28449015,5.934304484,1.964867181,0.715509854,18798,55,5
2.297690334,1.696606786,2.593669803,2.915027089,0.71970345,8.816367265,3.472768748,1.29740519,0.980325064,1.69404049,2.456800684,1.666666667,2.262902766,0.242372398,0.788993442,1.446250356,2.392072997,2.333618477,4.609637867,1.154833191,0.349586541,0.77388081,0.871685201,0.156829199,21742,55,5
3.666666667,1.863922241,1.333333333,10.22984563,31.26043453,46.62464265,40.07318468,42.2212693,58.85791881,10.92824471,4.666666667,3.666666667,2.333333333,1,2.795311607,15.88765009,24.63036021,35.12006861,19.81875357,53.35849057,56.98484848,7.953401944,2.893367639,1.333333333,6969,55,5
3.149527665,0.61511471,1.555465587,4.656680162,8.236707152,20.05748988,15.70877193,13.11282051,18.4831309,4,2.666666667,4.443724696,1.23022942,0.563562753,2.222132254,4.592712551,13.66261808,18.94790823,12.48663968,13.79109312,10.40647773,1.592712551,1,1.565182186,11798,55,5
8,6.666666667,5.333333333,16.46090183,13.5793379,28.45262557,26.36073059,14.20291096,10.89697489,17.87442922,5.372716895,7.66152968,3.333333333,4.107020548,7.568778539,10.9158105,11.2260274,9.874714612,17.15639269,8.865582192,6.83847032,5.278538813,5.355593607,3.627283105,25216,56,5
2.232418525,0.333333333,0.333333333,2.843053173,3.516866781,16.79359634,14.24928531,5.948542024,2.694968553,0.455974843,0.333333333,2.666666667,0.72212693,0.333333333,2,2.137221269,11.9079474,4.974842767,12.84219554,4.579759863,1.841909663,0.911949686,0.666666667,0,17670,56,5
3.902229846,0.333333333,2.031160663,4.821040595,5.477987421,12.95940537,9.400228702,7.236992567,12.32246998,2.707261292,3.234133791,6.176100629,1.560891938,0.333333333,1.39565466,5.085477416,11.84448256,9.552601487,11.63379074,4.616638079,8.251572327,0.333333333,1.971983991,2.271012007,13607,56,5
2.390271817,2.668097282,1.915593705,14.92532189,43.72875536,60.59399142,43.3453505,51.56280401,75.04120172,14.47811159,5.722174535,1.984549356,1.268955651,1.668097282,4.772532189,23.33590844,37.06466381,46.51502146,35.41459227,53.01716738,61.39885551,12.74563662,3.208297568,1.467811159,5687,57,5
7.412017167,5.277539342,5.062660944,13.76309013,10.78397711,25.48783977,25.08354793,12.72532189,8.850357654,11.78912732,5,8.408011445,3.431473534,2.944206009,7.180829757,6.571959943,10.54363376,11.381402,10.53648069,8.744492132,8.145064378,3.080972818,4.816595136,3.333333333,25685,58,5
2,0,0,1.723556318,6.196112064,4.666666667,13.68724986,2.666666667,2,1.333333333,0,1.666666667,0.666666667,1,0.568610635,4.197255575,9.931103488,13.88393368,3.666666667,1.980274443,1.333333333,0.666666667,0,0.568610635,1438,58,5
1.253376553,0,0,0,3.666666667,2.637223123,1.27984873,5.512155592,2.286871961,0,0,0.752025932,0.986493787,0.722042139,1,1.666666667,4.797136683,6.102647218,0.740680713,4.377633712,1.081577526,0,0,0.376012966,3446,58,5
1.765182186,1.284480432,1,9.019163293,21.87692308,32.8634278,29.05695007,45.83454791,49.39190283,11.20404858,2.333333333,0,1,1.426720648,3.666666667,10.71417004,16.94601889,28.61781377,14.37327935,43.44615385,29.49230769,9.830769231,2.636977058,0,3624,58,5
15.21328771,8.490447676,9.745651554,21.17878529,28.0427716,32.28913601,33.0972341,15.03706872,11.17051611,29.24094668,17.46934702,18.66923296,9.136869119,9.648702595,14.45195324,15.00513259,21.95494725,25.41916168,16.81323068,22.21015113,18.54605076,11.21756487,10.03992016,8.978899344,27249,59,5
3,1,0.666666667,5.45081266,7.581123467,26.07499287,31.70116909,15.10065583,8.404619333,2.316794981,0.701454234,1.850584545,1.942400912,1,0.980325064,4.432563445,29.77017394,19.87795837,21.17678928,27.20359281,5.825777017,1.640148275,0.333333333,0,18531,59,5
2,0,0,1,5.235277301,3.744997141,13.38279017,2.529445397,2,1.333333333,0,0.969411092,0.666666667,0.849628359,0.333333333,4.137221269,9.013722127,11.71126358,3.344768439,2.333333333,1.081189251,0.666666667,0,0.351629503,1763,60,5
6.404048583,1.047503374,0.654790823,7.006207827,15.93792173,21.41079622,11.9022942,20.71443995,30.05721997,7.515789474,4.275303644,0.890418354,2.220782726,0.42537112,1.884750337,7.224561404,10.63157895,12.2974359,4.617813765,18.6194332,22.48609987,6.013225371,2.539811066,0.553306343,7582,61,5
4.227649243,0.775778349,1.181948015,5.137960583,15.43673236,10.51099686,15.30048558,19.83061982,21.12453585,2.473007712,7.618680377,3.333333333,1.355041417,1.333333333,3.105112825,14.10025707,19.22793488,19.35589831,8.257355041,10.90345616,7.897457869,2.631533847,3.85804056,1,10441,61,5
3.036846615,0.554413025,1.710654099,4.882890603,7.66066838,18.55612682,13.91488146,11.38303342,16.81633819,3.705227078,2.480148529,4.234218795,1.273350471,0.519280206,2.195944016,4.847472151,13.84747215,14.15595544,11.45158526,10.90431305,8.460154242,1.382462154,1.010854042,1.461296772,12163,61,5
1.235361325,0,1.297629249,6.039702942,4.333333333,10.59240217,5.856041131,5.443873179,9.914024564,1.889460154,1.78548986,2.333333333,1,0.333333333,0.964295915,4.263067695,11.32019423,7.50271351,22.12082262,2.339617252,3.475864039,0.377892031,2.75778349,0.666666667,13587,62,5
3.038593482,0.112064037,0.104917095,1.427101201,5.093767867,7.518010292,20.5383076,6.92109777,5.281303602,1.624356775,1,2,0.344482561,0.333333333,1.603487707,4.541738136,9.220983419,6.303887936,7.71240709,6.477129788,5.058604917,1.975986278,0.333333333,0.666666667,15115,63,5
3.317691478,0,0,0.666666667,4.03802589,3,11.78586839,2.602481122,2.033171521,1,0,2.22437972,0.813376483,2.713592233,0.40210356,2.434735707,4.237864078,17.87729234,1.69201726,1.449029126,1.850323625,0,0,1.022384035,2635,64,5
16.01431659,10.84575905,11.28038898,31.50054025,34.90518639,42.7549973,41.55888709,22.42355484,19.99135602,50.35845489,15.39005943,18.23230686,5.898703404,12.06185845,16.64910859,32.32576985,21.59427337,35.41923285,30.96137223,23.77741761,19.11372231,18.18098325,18.47082658,9.945164776,25342,66,5
1.666666667,0.142203147,0.274678112,1.333333333,2.129327611,12.58311874,9.333333333,3.666666667,1.333333333,0.333333333,0,0,0.442060086,0.092131617,2.197424893,1,9.790844063,3.391130186,7.685264664,2.987124464,1.358798283,0.666666667,1.333333333,0,16155,66,5
8.740772532,1.99055794,2.388841202,7.650643777,16.87153076,20.80429185,40.62832618,17.22832618,15.7527897,9.101573677,5.625751073,6.5490701,2.973104435,2.70472103,3.716738197,9.297854077,19.31216023,21.75422031,18.35708155,18.72703863,13.56623748,11.76652361,2.732188841,3.543347639,17299,66,5
1.666666667,0,0,0,3.457118353,1.666666667,9.417095483,4.373356204,1.333333333,0.243567753,0,1.004574042,1,1.076329331,0.321326472,2.155231561,3.31189251,7.760148656,2.33133219,1.666666667,1,0.121783877,0,0.333333333,3672,66,5
2.314481577,0.035704085,0.321051128,2.14195944,11.75606969,6.472722079,8.549557269,11.19765781,16.58326193,0.815766924,3.46958012,1.666666667,1.059125964,0.702370751,3.594115967,8.824050271,8.045701228,13.44387318,4.641816624,8.54641531,7.496715224,1.177663525,1.589260211,1,8284,66,5
3.103487707,2.530017153,2.10806175,17.28959405,53.6649514,82.97284162,65.35448828,65.51743854,92.4053745,15.71326472,5.228702115,2.569754145,1.995425958,1.819039451,5.397084048,25.77044025,37.25900515,71.27958834,41.3376215,77.32246998,74.69554031,15.39479703,3.712121212,1.09834191,6172,68,5
2.174657534,0.739726027,1.357305936,4.023972603,7.115296804,17.76398402,14.09446347,11.46575342,16.40439498,3.677796804,2.121004566,3.386986301,0.78652968,0.184931507,1.854452055,4.042237443,13.19863014,15.68493151,11.46318493,12.19006849,10.7619863,1.990011416,0.394977169,0.906392694,12531,68,5
3.628612303,2,1.31416309,8.691559371,22.32017167,30.54706724,24.79313305,39.59341917,45.06924177,10.66180258,3.26695279,0,1.678969957,1.713018598,3.189985694,12.62031474,16.97167382,33.71158798,11.96680973,27.80228898,25.218598,8.571101574,2.600286123,0,4299,69,5
5.520457797,1.732188841,0.687553648,6.228898426,17.07553648,22.73247496,14.22575107,21.18054363,31.89556509,7.797711016,5.086695279,4.189413448,2.620314735,0.57739628,1.333333333,7.5018598,12.06924177,10.61516452,7.777682403,20.27353362,29.16137339,4.656366237,3.089270386,1.378826896,7273,69,5
2.078272605,1.248852901,1,7.262887989,24.75870445,38.71012146,39.56221323,36.93900135,49.28582996,9.117408907,2.870175439,2.054251012,1.062618084,0.900404858,1.707962213,10.79946019,20.88690958,27.56950067,18.78785425,51.28933873,48.10661269,4.992982456,1.942780027,0.43562753,7554,69,5
3.915519568,0.870175439,0.333333333,6.459919028,15.41295547,21.25290148,12.06045884,20.21754386,30.46099865,6.814035088,2.874224022,0.600269906,1.527395412,0.333333333,1.666666667,6.388663968,10.24723347,12.09554656,5.366261808,17.69419703,22.77300945,5.104453441,1.763832659,0.333333333,7579,71,5
4.896137339,0.333333333,0,1.555937053,6.530472103,7.443776824,19.94678112,6.947353362,6.446351931,2.006008584,1.3527897,2.296709585,0.890701001,0.333333333,0.4509299,4.678969957,11.48440629,5.293276109,8.673247496,4.05751073,5.943633763,2.111015737,0.333333333,0.77167382,14107,71,5
2,0,0,0.666666667,3.333333333,2.89079474,4.61292167,1.572041166,0.40051458,0.880789022,0,1.932818754,0.828187536,1,0.293596341,2.098913665,4.482847341,12.14808462,0.970554603,1.405088622,0.666666667,0.293596341,0,0.666666667,2439,73,5
3.691252144,1,1.666666667,6.78759291,19.74156661,15.92252716,22.23727844,32.19525443,30.1995426,4.09834191,8.465408805,3.666666667,1.666666667,2.201543739,6.40051458,14.02887364,36.310749,21.70526015,14.34619783,16.31732419,6.059748428,5.745568897,5.962550029,0.60806175,10802,73,5
1.178520423,0,1.007997715,7.083690374,8.306769494,20.81805199,11.16195373,10.38331905,14.98200514,3,1.655812625,0.979148815,1.205084262,0.666666667,1.447300771,5.742359326,22.13567552,21.41445301,29.22536418,7.538703228,6.111111111,0.921736647,1.085689803,0.333333333,11400,73,5
13.67695826,8.843053173,7.221555174,16.30760435,10.58176101,21.05746141,19.86220698,13.3299028,7.038593482,10.41966838,17.0869068,13.46083476,6.666666667,9.333333333,4.476558033,4.289022298,11.6380789,13.25528874,19.07347055,18.13150372,12.63493425,6.99028016,12.66209262,8.072327044,26854,74,5
11.93230506,8.267352185,6.271922308,15.43416167,9.608397601,20.65324193,19.84661525,13.6232505,6.893173379,8.510425593,15.4912882,11.79577264,5.588688946,8.453013425,3.817766352,3.758640388,12.24250214,12.79091688,20.00342759,17.99171665,11.6520994,6.313339046,11.78177664,6.83347615,26856,74,5
3,1,0.847162817,6.211576846,8.454519532,27.79041916,34.71856287,16.78500143,10.09666382,2.589392643,0.666666667,2.106643855,2.019674936,1.507556316,1.169090391,5.721984602,26.25349301,21.81266039,24.60821215,26.70487596,6.956372968,1.584830339,0.847733105,0.009124608,18814,74,5
2,1.923515982,1.010844749,8.856164384,26.87585616,36.79366438,24.47374429,32.78453196,48.24543379,10.35730594,4.616723744,2,1,0.897545662,2.03652968,14.45690639,24.06478311,23.65039954,19.03510274,30.57534247,43.68635845,8.15097032,2.333333333,1.019406393,6181,74,5
4.333333333,0.433390509,0.920240137,4.149799886,14.06289308,9.313607776,13.78444826,16.485992,18.28301887,1.922527158,7.524871355,3.333333333,1.419668382,1.333333333,2.035448828,12.97712979,15.85305889,18.85563179,6.520011435,9.873070326,7.269582619,1.851057747,3.549456832,1.244997141,10443,74,5
9.147518878,6.238403452,4.744875944,13.32659115,14.50512406,24.10355987,29.15075512,15.86812298,9.371089536,15.13484358,8.69012945,11.59466019,4.158576052,2.997842503,6.829288026,7.835490831,12.62243797,29.99244876,13.10032362,13.86192017,18.79584682,3.727885653,8.305825243,4.92394822,26709,75,5
1.739279588,0,0,0.956546598,5.191823899,3.744997141,12.51886792,2.284734134,2,1.333333333,0,1.217552887,0.592052601,0.803887936,0.333333333,3.695254431,9.084048027,11.36878216,3.333333333,2.761006289,1.333333333,0.666666667,0,0.333333333,1762,76,5
1,0,1.206952304,5.367016977,4.611156023,10.85825923,6.119105362,5.666666667,9.794395042,1.793317165,1.219617354,2.333333333,1,0.333333333,1.010509297,4.008353544,12.27701428,8.550525465,23.01104823,2.462947992,3.213689033,0.358663433,1.603880356,0.666666667,13228,76,5
10.36498432,7.398061021,7.324779013,23.15825492,25.23695466,33.98089535,31.95836898,17.64328486,16.14399772,33.58825207,6.626461363,9.683490163,4.848018249,5.394639293,11.83433134,20.60051326,18.16538352,23.42172797,18.11947534,17.76874822,11.9740519,9.608212147,6.972341032,4.831765041,25032,77,5
8.82161235,6.692395655,5.752715838,16.36106346,20.86535163,31.32590051,37.04545455,18.95168668,11.39679817,21.15923385,11.32561464,13.3273299,5.243853631,4.30217267,7.303602058,8.95025729,17.88021727,25.80217267,33.93510577,37.05860492,16.25557461,8.217552887,8.078044597,5.632647227,26985,77,5
2.766181922,2.364699173,2.688907898,4.29597947,1.572854291,11.60621614,5.260621614,1.937553464,1.966923296,2.020245224,2.897348161,2.376960365,3.717422298,0.24893071,1.052181352,1.674365555,2.605360707,2.620188195,2.424009125,0.913886513,0.893071001,1.197034502,0.280581694,0.260906758,21915,77,5
5.668953688,2.437678674,0.349628359,6,14.80131504,20.56060606,14.86477987,19.68010292,31.30731847,6.804173814,4.610634648,5.534591195,2.452830189,0.660091481,1,7.483133219,10.87564322,11.06432247,6.715551744,23.53602058,32.71898228,3.47084048,2.550600343,1.808747856,8205,78,5
