20000101_pr,20000201_pr,20000301_pr,20000401_pr,20000501_pr,20000601_pr,20000701_pr,20000801_pr,20000901_pr,20001001_pr,20001101_pr,20001201_pr,20200101_pr,20200201_pr,20200301_pr,20200401_pr,20200501_pr,20200601_pr,20200701_pr,20200801_pr,20200901_pr,20201001_pr,20201101_pr,20201201_pr,Id,gc,stable
17.65979971,11.96223176,8.204005722,27.94563662,25.56967096,27.22002861,30.44978541,17.45207439,15.45121602,44.89785408,16.48183119,21.57968526,9.91702432,16.54048641,11.67124464,25.54763948,16.27067239,17.75364807,17.43690987,24.21344778,12.97110157,17.84921316,16.82432046,11.26380544,23203,27,13
2.309891366,1.03887936,1.01943968,9.532304174,1.647226987,16.71012007,4.333333333,5.42481418,3.804173814,8.290737564,1.686106346,1.313893654,1.110348771,0.50971984,0.714979989,1.306460835,12.84676958,5.614351058,7.45025729,3.297598628,2.313893654,3.345340194,2.50971984,0,21784,27,15
9.622096164,7.549702863,6.572123177,22.29713668,12.52296056,29.56104808,26.82279849,13.66666667,12.15397083,13.3263101,7.213128039,9.666666667,5.889249055,3.537007023,4.90545651,8.526472177,15.68746623,10.29929768,14.99189627,13.04727175,11.33117234,6.137763371,5.424635332,4.333333333,24763,27,17
1.996488385,0,0,0.666666667,7.253106429,5.58373852,14.92085359,5.925445705,6.697190708,0.985143166,0.946785521,0.666666667,0.666666667,0.327660724,0.333333333,9.10345759,5.307671529,5.292274446,9.394111291,3.960831983,8.654781199,0.859805511,0.378714209,0.333333333,10102,27,20
3.333333333,0.333333333,0.40131391,3,11.65724079,7.089974293,13.35218509,11,13.41788061,2,4.666666667,3.333333333,0.666666667,1.387603542,1.089117395,11.56755213,10.13824622,15.25992574,4.860325621,8.039131677,8.64781491,1,2.025421308,1.294201657,10451,27,20
8.258340462,6.662104363,5.630168235,18.23410322,12.89478186,28.40062732,25.30111206,13.03649843,10.47276875,14.94724836,5.518962076,8.333333333,4.666381523,3.331052181,6.259195894,11.78072427,13.51639578,11.2067294,11.91559738,8.334473909,7.664385515,5.202737382,5.570002851,3.333333333,25065,27,21
3.666666667,0.227934876,0.391888032,2.383604684,10.39960011,6.886603827,14.26735219,9.768066267,11.92630677,1.920879749,4.66066838,2.213653242,0.678948872,0.949157384,0.674378749,11.5812625,9.243644673,12.76949443,5.074550129,7.35961154,7.10568409,1,1.520422736,0.776063982,10821,27,21
7.675235647,6.756355327,7.392173665,22.9414453,15.35561268,33.75978292,27.43501857,15.55327049,13.15652671,21.75035704,6.381319623,8.834333048,4.758640388,3.67237932,8.958297629,18.87032276,16.21908026,17.34447301,14.43673236,11.92516424,9.817195087,8.542987718,9.091973722,4.352756355,24583,27,22
6.237564322,5.666666667,7.57890223,30.26758148,6.978273299,29.55717553,22.16895369,8.605774728,9.879931389,10.55946255,9.14808462,5,3.666666667,2.666666667,5.158090337,11.4193825,12.84705546,18.63607776,24.61292167,16.83676387,17.70811893,7.58976558,6.355060034,2.333333333,23295,27,24
12.66666667,8.666666667,8.923891273,24.24034335,32.55393419,37.07467811,41.11645207,21.00286123,14.0148784,27.56223176,17.25236052,16.85665236,8.195422031,8.564234621,10.30472103,14.74477825,25.56137339,27.08612303,20.25922747,37.92703863,21.63948498,13.22002861,11.70100143,7.106151645,27351,27,28
3.881511471,1.331443995,0.998110661,7.417813765,1.333333333,13.18002699,3.884750337,4.663967611,3.848852901,8.609176788,2.26099865,0,1.51902834,0.519298246,0.959784076,0.775708502,10.2,4.568151147,5.372469636,2.29365722,2.6048583,3.459649123,3.006747638,0,21420,27,33
2.682389937,0,0,0.426815323,4.186392224,2.937392796,12.77844483,3.365923385,2.333333333,1,0,0.666666667,0.86163522,3,0.097484277,4.096912521,3.467124071,15.78730703,2.427672956,1,2.588336192,0,0,0.032590051,3687,27,48
13.54908306,9.387270766,7.577669903,26.08683927,13.34088457,28.53856526,25.66666667,12.12971953,12.89859763,14.40911543,10.46925566,13.51375405,7.740021575,5.704692557,4.74811219,8.067691478,11.86434736,13.98705502,16.97842503,9.796925566,15.27184466,6.763214671,6.203883495,5.920981661,24775,27,53
7.04373928,6.333333333,6.066609491,19.03173242,14.49028016,32.82418525,28.65037164,16.46683819,13.13750715,15.3707833,5.333333333,8.301600915,5.01457976,3.373070326,7.438536306,15.05688965,15.16781018,15.64808462,15.60777587,11.45025729,8.778444826,6.936535163,5.963693539,3.724985706,24428,27,67
3.1189251,0.666666667,0.949113779,8.679531161,8.411949686,26.11778159,36.96340766,16.76243568,10.1240709,3.363064608,1.097198399,3.694968553,1,1,1.163522013,6.352487136,23.75528874,28.93110349,25.78759291,28.73985134,8.493710692,3.029731275,0.215265866,0,17639,28,5
2.318181818,0.90165809,0.925100057,9.500857633,1.662092624,15.92652945,4.333333333,5.333333333,4.059176672,7.166380789,1.41623785,1.302458548,1.068038879,0.504002287,0.546598056,1.318467696,12.72498571,5.248141795,7.125214408,3.176386507,2.328759291,2.752715838,2.119782733,0.047169811,21785,28,5
10.66666667,7.666666667,7.572284003,21.59309952,19.82406615,29.98716852,28.49957228,14.81693755,14.66666667,38.85913887,6.368691189,8.225548902,4,3.666666667,10.68234959,21.74451098,13.00627317,13.29398346,13.25149701,15.01596806,8.911035073,8.379526661,6.136869119,3.762189906,25038,28,6
7.693585338,6.333333333,6.199312715,20.26832761,13.77033219,30.84851088,26.42239404,14.26431844,11.92697595,15.11798396,5.804982818,8.333333333,5.360252005,3.333333333,6.49513173,14.62829324,14.77892325,12.97823597,13.54438717,10.21191294,7.723654066,6.668957617,5.940148912,3.625715922,24592,28,7
3.1140728,0.685296647,0.8859272,7.386357122,7.580108914,24.92662654,35.07394669,15.4961307,8.922613929,2.900831184,1.063915162,3.33820579,1,0.882201204,1,5.033247349,25.73316136,24.67153912,22.70306678,24.19145887,7.751218114,2.662940671,0.333333333,0,17341,28,10
11.19109312,5.433198381,6.574089069,15.31039136,14.97678812,21.01565452,21.85101215,19.45155196,8.653441296,17.45937922,14.42105263,14.51093117,5.171929825,7.045614035,6.647773279,5.555735493,10.53711201,18.49392713,17.83859649,15.10958165,14.14547908,12.44453441,10.21052632,7.422132254,27838,28,11
2.333333333,0,0,1.052601487,7.36163522,7.54488279,17.92938822,5.857918811,6.666666667,1.481417953,1.224699828,0.666666667,0.333333333,0.591480846,0.333333333,6.457975986,6.330188679,5.487993139,10.1918239,4.052887364,7.282161235,1,0.306174957,0.333333333,11946,28,13
3.751858205,0.901943968,0.770440252,6.540594626,7.769010863,20.81532304,33.43624929,13.36849628,9.708404803,4.666666667,1.653802173,3.666666667,1,1.470554603,0.963693539,7.517152659,17.72612922,24.54488279,14.85448828,23.20954831,9.149799886,5.530017153,0.734705546,0,17631,28,20
7.666666667,6.333333333,7.361373391,20.03576538,15.7739628,32.93304721,29.31101574,16.36509299,14.66609442,24.49384835,5.837195994,8.071530758,4.250357654,3.784835479,8.321602289,19.23891273,17.10958512,18.62918455,15.96537911,14.49756795,12.31187411,10.12703863,9.47639485,4.311587983,24578,28,27
11.01285347,5.333333333,6.409025993,15.70151385,15.78120537,21.16880891,22.24135961,19.50471294,8.687803485,17.37903456,13.96001143,14.12082262,5.163953156,6.987717795,6.652670666,6.066266781,11.19737218,17.48014853,18.98657526,13.44672951,12.34532991,12.43330477,9.600399886,7.140245644,27761,28,29
3.03887936,0,0.313893654,2.004574042,10.97855918,5.625500286,12.29531161,11.22412807,12.69782733,1.150657519,5,2.48427673,0.666666667,0.81189251,1.543453402,10.68267581,9.913093196,12.07575758,4.790451687,6.9514008,7.426815323,1,2.07890223,0.993710692,9342,28,30
1.750714694,0,0,0.755288736,7.517438536,4.057461407,11.69096627,8.541738136,8.776443682,0.510577473,2.333333333,1.245283019,0.361349342,0.666666667,0.680674671,11.4782733,6.100914808,6.60920526,6.831618067,3.930245855,7.580331618,0.17724414,1.333333333,0.333333333,8298,28,31
2.75823879,0.333333333,0.333333333,3.457590492,3.918422474,18.27903836,15.65180983,6.679092382,3.160994057,0.666666667,0.333333333,1.91437061,0.980551053,0.333333333,1.89276067,2.92193409,13.17801189,6.874932469,12.7828201,6.525931929,2.561588331,1.333333333,0.666666667,0,18259,28,36
8.405668016,9.314979757,9.732523617,35.76977058,11.83481781,38.80809717,30.17300945,13.47422402,13.27935223,10.35573549,10.2245614,8.025910931,5.689878543,3.198110661,8.356275304,21.13252362,24.98002699,20.35357625,25.71875843,19.20836707,15.94682861,8.248852901,8.036977058,3.273954116,22770,28,38
3.666666667,0,0.333333333,1.842502697,10.54234088,6.548813376,13.17152104,9.920442287,11.00970874,1.492988134,3.363538296,1.696332255,0.993527508,0.679072276,0.903182309,10.42610572,8.447411003,13.903452,4.049083064,7.348975189,8.049352751,1,1.596278317,0.678532902,10087,28,39
4.207017544,1.305263158,0.985964912,7.501754386,1.333333333,13.23805668,4.063967611,4.666666667,3.852091768,8.660458839,2.222672065,0,1.763562753,0.622402159,0.971929825,0.796491228,9.536842105,4.483130904,5.108232119,2.10634278,2.814844804,3.764102564,3.117948718,0,21421,28,50
4.666666667,0.333333333,0.791023442,3.619496855,12.32104059,8,13.71126358,11.62235563,14,2.155231561,6.509433962,3.333333333,1.597770154,1.666666667,0.666666667,12.24385363,10.41337907,16.64894225,6.280731847,8.817038308,6.532590051,1.254716981,2.772441395,1.078330475,11184,29,7
14,10.94682676,8.428816467,28.61349342,11.02858776,26.2813036,23.07747284,10.19982847,12.33333333,14.17238422,11.24442539,12.98027444,6.585763293,6.882218411,4.829331046,7.261578045,10.25071469,13.56232133,13.4028016,8.842767296,10.92824471,8.282161235,7.993424814,5.164951401,24461,29,8
9.925321888,7.333333333,6.535908441,22.04864092,12.43490701,30.15078684,26.61316166,13.66666667,12.20572246,12.71502146,6.843204578,9.683834049,6.224320458,3.666666667,4.775107296,8.634334764,15.49556509,10.76452074,14.74105866,12.43748212,11.36280401,6,5.414306152,4.518741059,24604,29,11
3,1,0.902027992,5.779205941,6.928020566,25.02227935,34.52556412,15.83804627,8.980291345,2.968866038,0.968866038,3.12167952,1,1,0.568694659,3.920594116,23.66980863,26.27249357,23.90259926,23.41416738,7.122822051,2.156812339,0.151099686,0,17642,29,12
8,5.389602971,5.203656098,17.0585547,13.43758926,28.30105684,26.17366467,13.76520994,9.82919166,15.33333333,5.431305341,8.123107684,3.215652671,3.589260211,8.492716367,8.587832048,11.94601542,11.57669237,14.49443016,9.333904599,7.954870037,4.459011711,5.039417309,3.333333333,25681,29,13
2,0,0,0.666666667,7.695776256,4.019406393,12.15924658,7,7.695205479,0.384703196,1.519977169,0.446061644,0.333333333,0.666666667,0.666666667,17.63327626,5.715182648,6.526255708,7.420376712,2.509703196,8.828196347,0.060502283,0.999429224,0.084760274,7975,29,19
2.333333333,0,0,0.818181818,6.217838765,6.51457976,17.47084048,5.469125214,5.882504288,1.255002859,0,0.619782733,0.333333333,0.377072613,0.333333333,5.709262436,5.082904517,5.204974271,7.962264151,2.859634077,6.549170955,0.950543168,0,0.309891366,11950,29,23
8,6.333333333,5.490545651,18.82685035,12.73635873,28.87223123,26.33333333,13.98271205,11.6180443,16.14100486,5.333333333,8.30902215,5.537007023,3.333333333,5.21258779,12.12425716,13.63128039,11.1437061,12.63371151,10.37844408,7.545650999,6.572663425,5.369529984,3.416531605,24753,29,26
16.32733505,8.735218509,9.954584404,22.36418166,29.72893459,33.79948586,34.12167952,15.60554127,11.66238218,30.79091688,19.13796058,19.5201371,9.738360468,9.936589546,13.6083976,16.38674664,23.19937161,27.4327335,16.98314767,23.62524993,19.36475293,12.68523279,11.43844616,9.00856898,27342,29,27
14.39274493,8,7.832333619,17.37160811,17.09054556,22.04113111,26.7526421,23.93487575,8.908026278,17.27734933,18.35018566,20.26278206,6.333333333,8.269637247,5.801770923,6.010282776,13.21536704,24.95001428,24.28906027,32.10539846,24.04798629,10.60039989,14.73150528,8.513853185,28236,29,32
1.866323907,0,0,0.898029135,7.65524136,4.240217081,11.36818052,8.701799486,8.976006855,0.590402742,2.333333333,1.333333333,0.602113682,0.666666667,0.781776635,12.11196801,6.77806341,7.214224507,6.871465296,4.814624393,7.779777207,0.383890317,1.274207369,0.368466153,8297,29,35
6.717948718,7.402968961,9.100134953,33.98002699,8.595951417,32.02834008,25.55330634,10.20809717,12.15843455,13.30958165,11.45128205,6.290148448,3.581376518,3.627530364,6.315519568,17.1074224,16.81646424,22.01430499,23.49419703,19.17246964,21.98623482,8.805128205,8.905533063,2.442105263,23460,29,38
2.670711974,1,0.806364617,6.522384035,7.453613808,25.90291262,35.93149946,17.15075512,9.678263215,2.847087379,1.333333333,3.666666667,1.30231931,1.278047465,0.806364617,4.830906149,23.75728155,28.91909385,23.26294498,25.74946063,8.435814455,2.060140237,0.622977346,0,18232,29,38
1.666666667,0.333333333,0.333333333,1.666666667,2.297120046,13.58226404,9.624180211,3.666666667,1.333333333,0.333333333,0,0,0.369831765,0.293983462,2.666666667,1,10.90248075,3.97291132,8.099230111,3.073567151,1.469632164,0.666666667,1,0,16462,29,39
2.769208797,1,0.666666667,6.304770066,6.935447015,25.1433876,34.9257355,16.38160526,9.039417309,2.666666667,1.249357326,3.414738646,1.13339046,1,0.594115967,4.458726078,22.9554413,26.32447872,23.59497286,24.31362468,6.966009712,1.994287346,0.279920023,0,17939,29,49
2.666666667,1.072711719,0.905332193,7.392358141,8.49928714,28.31251782,38.16823496,18.87510693,10.49843171,3.153122327,1.165098375,3.666666667,1.648417451,1.501568292,0.905332193,5.736241802,25.25463359,33.01197605,23.61591104,28.62589107,10.36070716,2.165953807,0.822640433,0,18524,29,56
6.666666667,4.852211435,4.079018339,12.98759439,10.88511327,24.44633225,26.31472492,12.75970874,8.317152104,11.41558792,4.333333333,8.666666667,2.992448759,2.783980583,6.017259978,5.235436893,10.88349515,13.8697411,10.11461704,10.56850054,10.88619202,2.871089536,4.333333333,4,25939,29,58
7.95565093,6.224606581,6.219456366,20.21630901,13.58798283,30.66266094,26.41545064,14.47753934,12.12074392,15.50271817,5.640629471,8.333333333,5.48583691,3.278969957,6.312732475,13.88211731,14.34792561,12.40486409,13.45579399,10.59942775,7.984263233,6.894134478,5.837482117,3.639484979,24593,30,5
3.546018893,0.518488529,0.686369771,6.585695007,7.47611336,21.4391363,33.70823212,13.28097166,9.080161943,3.487719298,1.281511471,3.580836707,1,1,1.00242915,6.200269906,21.74412955,19.77867746,17.18164642,26.0977058,8.794871795,3.80782726,0.278272605,0,17032,30,13
1.333333333,0.333333333,0.333333333,2.676378178,2.902027992,15.1005427,11.40759783,4.491002571,1.698086261,0.608111968,0.00428449,2.666666667,0.333333333,0.333333333,2.333333333,2.149671522,11.79348757,4.12910597,9.477292202,3.940302771,1.975721223,0.941445301,0.848614682,0,17375,30,13
3.315323042,0,0.189536878,1.333333333,10.23985134,5.305031447,12.13464837,10.15008576,11.27644368,1,2.333333333,1.666666667,1,0.666666667,1.032590051,11.11206404,9.110348771,10.13664951,5.933676387,6.123499142,7.885648942,0.972555746,1.078330475,0.666666667,8979,30,15
12.58404803,7.411663808,7.302744425,27.80874786,29.25271584,37.27530017,46.43796455,27.07661521,22.46140652,34.03173242,11.00657519,15.54917095,6.421383648,10.28930818,12.98999428,21.67895941,24.65751858,39.34048027,31.19068039,25.23470555,19.0051458,17.59148085,13.59491138,8.120068611,22186,30,18
5.727558605,3.097770154,2.315037164,13.88765009,38.64465409,53.7915952,39.13979417,55.77787307,65.41423671,16.61406518,6.800171527,1.558319039,3.151515152,1.709834191,3.819325329,18.41480846,31.05145798,48.75757576,32.47770154,37.11492281,45.41966838,12.88536306,4.302744425,1.333333333,3830,30,25
8,6.668662675,5.70687197,18.11092102,13.50698603,29.18334759,26.36783576,14.27915597,10.73823781,17.49757628,6.074707727,7.666666667,3.398916453,4.001996008,8.27887083,11.74137439,11.31907613,10.29455375,17.23296265,8.975477616,6.720273738,5.192187054,5.712004562,3.481893356,25217,30,28
1.740560949,0,0,0.666666667,6.588187702,4.701725998,13,6.093851133,6.281823085,0.886192017,1.201186624,0,0.666666667,0.333333333,0.333333333,10.98597627,5.382955771,6.753236246,8.807713053,3.041531823,6.572006472,0.471413161,0.529395901,0,8644,30,30
7.048027444,5.344196684,4.497427101,13.75471698,11.05717553,25.72670097,25.6623785,12.80274443,9.035734706,11.98827902,5,8.367352773,3.249571184,2.892795883,6.922527158,6.738993711,10.66666667,11.17810177,11.25728988,8.702401372,7.592052601,3.095197256,4.63950829,3.333333333,25684,30,36
4.411663808,0.224413951,0.574614065,3.392224128,11.65666095,7.159519726,13.0320183,11.51515152,14,2.354202401,6.868210406,3.333333333,0.949113779,1.529445397,1.125214408,12.00543168,10.29902802,15.65780446,5.016009148,8.275586049,7.715551744,1.49028016,2.981417953,1.333333333,10449,30,38
12.98025751,9.036337625,7.333333333,25.21430615,12.93705293,29,26.08011445,12.78054363,12.69098712,13.93276109,8.741630901,12.13075823,7.650643777,5.370529328,5,8.286981402,14.66695279,13.35937053,16.53991416,10.48755365,13.17739628,6.054935622,6.113876967,5.666666667,24450,30,42
1.666666667,0.354470151,0.333333333,2.396172522,2.612967724,13.2919166,9.614395887,3.666666667,1.333333333,0.406169666,0,0,0.333333333,0.324764353,2.666666667,1.54327335,10.59068837,3.67980577,7.646958012,3,1.585832619,0.812339332,1.14624393,0,16464,30,51
5,1,0.918758435,4.734682861,8.896896086,13.32550607,26.75762483,9.970040486,8.642375169,4.529824561,1.745209177,3.333333333,0.956815115,0.572739541,1.865587045,8.855060729,17.40539811,11.69122807,13.90283401,16.64480432,10.52793522,7.005668016,0.964642375,0.666666667,17012,31,6
3,0.983089711,1.239610203,8.958440814,8.449125824,27.30811121,37.81054743,17.65061622,10.31871596,3.666666667,1.333333333,3.666666667,1,1.730868444,1.20836916,6.806821439,23.37718544,31.2376039,25.4657495,29.08971052,9.161937518,3.016910289,0.400114646,0,17936,31,8
2.351057747,0.373927959,0.441966838,3.892795883,6.250428816,20.40994854,31.34534019,12.38307604,7.344768439,1.79130932,0.530017153,1.274442539,0.561463694,0.520297313,0.677530017,2.991709548,23.70926244,17.10434534,15.91881075,18.17724414,6.358490566,1.830188679,0.333333333,0,16426,31,17
1.925985954,2.333333333,2.718530524,2.503511615,1,8.41626148,3.3819557,1.227714749,1.024041059,1.536736899,2.127498649,1.677201513,2.421393841,0,1.499189627,2.368179363,2.018098325,3.527012426,6.14721772,1.495137763,1.105618585,1.225823879,0.317666126,0,21366,31,17
3.393887461,0.179091688,2.520994002,6.507283633,6.382747786,12.37874893,8.171950871,5.969722936,13.20851185,3.488431877,3.115109969,4.956583833,1.363610397,0.333333333,1.902027992,5.509568695,13.23479006,9.161382462,17.26192516,3.058840331,9.799485861,0.333333333,3.435018566,1.550128535,13955,31,21
2.627260459,1.29851552,0.834008097,6.333333333,1.321187584,11.79919028,3.626990553,4.381106613,3.222402159,6.512010796,1.65074224,0,1.179217274,0.333333333,0.614844804,0.666666667,9.077462888,3.684750337,6.150877193,2.496356275,2.249932524,2.667476383,1.984075574,0,21418,31,22
10.54784347,8.827477863,7.138817481,25.52327906,13.47929163,29.37160811,26.87203656,13.33333333,12.62182234,13.04598686,8.53041988,11,6.568694659,4.471293916,5.346472436,8.934018852,16.73836047,11.65781205,14.62439303,12.18823193,13.54041702,5.796629534,5.848614682,5.074835761,24608,31,25
3,0.960263007,0.796740995,5.364208119,6.831046312,23.59777015,34.2135506,15.09948542,8.449685535,2.594053745,0.85191538,3.062893082,1,0.747855918,0.59348199,3.646083476,24.27215552,23.09376787,22.35648942,22.92624357,7.201257862,2.067753002,0.164379646,0,17342,31,25
4.492281304,0.333333333,1.085191538,4.342767296,13.20411664,8.853630646,13.96312178,13.41738136,15.50028588,2.687821612,7.407089766,3.611206404,1.666666667,1.665809034,0.666666667,12.58461978,11.14008005,19.3030303,5.672098342,9.948827902,6.097770154,2.039165237,3.353916524,1.09834191,11182,31,29
1.333333333,0.795311607,0.761006289,6.413379074,1.333333333,12.62235563,4.205260149,4.793024585,4.067181246,6.283304746,1.371069182,0,0.666666667,0.378787879,0.548885077,0.696683819,9.144654088,4.022870212,5.889365352,1.666666667,3.907375643,3.075471698,2.056603774,0.018867925,21196,31,39
1.411596687,0.333333333,0.333333333,1.878034847,2.732933448,13.83576121,11.07626392,4.412453585,1.666666667,0.411596687,0.045129963,0.265067124,0.333333333,0.333333333,2.333333333,1.527849186,12.15709797,4.819194516,9.474435875,2.944301628,1.666666667,0.74493002,1,0,16767,31,42
9.651839179,8,6.79669233,21.00570288,19.28457371,29.70459082,28.66666667,15.45081266,14.86170516,31.88565726,5.694895922,8,3.892785857,3.353008269,8.74964357,21.24522384,13.40918164,11.9572284,12.04448246,16.76047904,9.49358426,6.405759909,6.123467351,3.333333333,25040,32,5
3.400228702,0,0.274728416,2.793024585,12.50743282,6.313321898,12.35563179,13.20726129,16.32046884,1.666666667,5.333333333,2.815894797,0.895368782,1.051743854,2.520297313,11.6163522,12.54373928,14.23727844,4.808747856,7.448827902,6.376500858,1.185248714,2.387935963,1.126357919,9338,32,7
1.891745216,0.881748072,0.639817195,5.832047986,6.120536989,21.79177378,29.21165381,11.92116538,6.51442445,1.333333333,0.554413025,1.635818338,0.534133105,0.333333333,0.946301057,4.607540703,21.59840046,17.25078549,15.97143673,18.12053699,5.421308198,1.333333333,0,0,16432,32,13
2.23381877,0,0,1.099514563,8.38214671,4.439859763,11.43959008,8.76618123,9.630528587,0.852211435,2.333333333,1.365156419,0.555555556,0.666666667,0.825782093,12.63187702,7.632416397,7.355177994,6.489751888,5.069039914,7.942286947,0.592772384,1.259439051,0.655070119,8633,32,13
4.131676664,0.333333333,0.529277349,3.137103685,12.10368466,7.11739503,13.07826335,11.31276778,14,2,4.746643816,3.333333333,0.843473293,1.529277349,1.137389317,11.72722079,10.40959726,15.47157955,5.019994287,8.230791203,8.374178806,1.099114539,2.172236504,1.322479292,10450,32,15
18.39406208,12.42591093,8.278812416,27.69986505,23.69905533,25.89473684,29.16653171,13.45964912,13.33036437,44.17894737,17.2291498,21.33333333,10.26531714,18.26558704,12.53306343,22.3462888,15.06207827,14.78299595,12.20161943,24.92739541,12.84183536,15.44048583,14.37139001,10.54709852,23364,32,17
4.15991356,0,0.351701783,3.002431118,11.73527823,7.014856834,12.93300918,12.1904376,14.00729335,1.773635873,5.606158833,3.321177742,0.873311723,1.002431118,1.590491626,11.49918963,11.27795786,15.91707185,5,8.167206915,7.772555375,1.077525662,2.545380875,1.648298217,10082,32,19
2.553576248,1.052091768,0.859379217,8.138191633,1.333333333,14.04723347,4.283670715,4.814035088,3.881781377,7.375438596,1.718758435,0,1.009446694,0.526045884,0.718758435,0.867206478,9.921727395,4.722807018,5.534952767,2.125236167,2.89608637,3.312550607,2.385425101,0,21422,32,31
2.666666667,0.619822908,0.333333333,3.379034562,4.149671522,19.17937732,16.4798629,7.319622965,3.386746644,0.666666667,0.333333333,1.724364467,1,0.333333333,1.926878035,3.035132819,13.13853185,7.972864896,12.63039132,8.010568409,3.09283062,1.019708655,0.666666667,0,18551,32,41
2.688393368,0,0,1.134934248,8.981989708,6.615208691,15.78444826,7.614636935,8.723842196,1.560034305,2,1.333333333,0.549456832,0.314751286,0.320468839,9.17238422,8.182961692,8.502001144,8.406803888,5.235277301,7.788736421,0.758147513,1,0.725271584,10829,32,42
8.252067294,5.0285144,5.666666667,18.30168235,13.17336755,28.38294839,26.32877103,13.91816367,10.9811805,13.09808954,5.666666667,8.933561449,5.248360422,2.913601369,5.019674936,8.75106929,14.85970915,10.11919019,11.25491873,11.17935557,8.193612774,4.926432849,5.673510123,3.506700884,25071,33,12
2.666666667,0,0,0.737278445,4.467981704,6.456832476,17.37192682,5.333333333,4.639794168,1.098056032,0,0.521440823,0.333333333,0.333333333,0.700686106,2.863064608,6.734705546,5.358776444,7.156946827,4.874213836,6.505145798,1.098056032,0,0.173813608,13767,33,12
16.98942253,9.48913665,6.487707261,17.49971412,16.20154374,21.40708977,22.21212121,20.86049171,7.401943968,13.77215552,24.50886221,24.65008576,7,9.574328188,5.012006861,6.470554603,14.77901658,24.24213836,18.90222985,32.58261864,23.33847913,9.748141795,19.93796455,9.155231561,28244,33,13
2,0,0,0.666666667,7.974293059,4.413596115,12.62610683,7.113967438,7.736646672,0.893744644,1.668951728,0.666381034,0.333333333,0.666666667,0.666666667,17.09568695,6.584975721,7.100257069,7.976578121,2.902313625,8.746072551,0.624964296,1,0.113967438,8302,33,14
3,0,0.098056032,1.431389365,10.8299028,5.443110349,12,11.12950257,12.33333333,1,4.869639794,1.666666667,0.901943968,0.666666667,1.646369354,11.03030303,9.394225272,11.39193825,5.111206404,6.764722699,7.372498571,1,2.20268725,0.666666667,8977,33,19
10.67809197,9,7.22193659,25.52327906,13.31162525,29.041988,26.43216224,13.33333333,12.90145673,14.01828049,8.666666667,11.18166238,6.568694659,4.869180234,5.435875464,8.641245358,16.06940874,12.09568695,14.90631248,11.96286775,13.85746929,5.975149957,5.914310197,5.090831191,24609,33,20
2.333333333,1.333333333,1.992002285,15.21822336,24.7386461,37.76778063,40.44901457,54.69865753,70.06369609,13.7823479,1.857469294,0.48986004,1,2.666666667,5.309340189,17.0017138,19.03884604,34.7237932,25.35161382,54.80205656,32.78606113,12.93544702,6.438731791,0.288774636,4088,33,23
1.666666667,0,0,0.492703863,5.117310443,1.994563662,10.33333333,6.105579399,4.515593705,0.333333333,0,0,0.725035765,0.333333333,0.333333333,7.672961373,4.582260372,7.432331903,4.127896996,1.433762518,3.476108727,0,0,0.004005722,5526,33,23
3.458047945,0.211472603,0.337614155,2.664954338,10.92808219,6.934646119,13.35045662,10.56792237,12.1609589,2,4.666666667,2.72402968,0.666666667,1.211472603,1,11.33761416,9.387271689,14.20947489,4.679509132,7.795376712,7.885559361,1,2,0.984018265,10452,33,30
3.02294197,0,0,1.333333333,9.914439946,5.021862348,11.55519568,10.59406208,11.85587045,0.868556005,2.801889339,1.666666667,1,0.666666667,1.746558704,11.17139001,8.182186235,10.36734143,5.987044534,6.306612686,7.44048583,0.84291498,1.675303644,0.666666667,8628,33,37
2.666666667,0,0,1.13836478,4.590623213,9.057175529,18.38793596,5.325900515,4.235563179,1.451114923,0.333333333,0.545454545,0.666666667,0.666666667,0.736420812,2.316180675,9.142367067,9.872212693,7.971126358,6.874213836,4.532875929,1.360777587,0.024013722,0.117781589,14129,33,42
11.53276109,9,7.098998569,24.41173104,13.12732475,28.16938484,26.33333333,13.31845494,12.66752504,13.64062947,8.666666667,11.62918455,7.029756795,4.965951359,5.22546495,7.965379113,15.45007153,12.46437768,15.19799714,11.81373391,13.7676681,5.963662375,5.993133047,5.288984263,24610,33,45
8,6.666666667,5.667236955,17.71941831,13.42115768,27.73538637,24.89649273,13.28799544,11,15.39150271,5.367550613,8.03992016,4.843170801,3.333333333,6.315939549,12.32164243,14.25862561,11.03849444,12.52808668,9.113202167,7.470487596,5.466210436,5.689478186,3.516680924,24907,33,52
8,6.666666667,5.333333333,16.46090183,13.5793379,28.45262557,26.36073059,14.20291096,10.89697489,17.87442922,5.372716895,7.66152968,3.333333333,4.107020548,7.568778539,10.9158105,11.2260274,9.874714612,17.15639269,8.865582192,6.83847032,5.278538813,5.355593607,3.627283105,25216,33,56
2.724966262,0,0,1.059649123,5.124426451,6.81754386,18.82591093,5.88879892,5.037516869,1.656410256,0.932793522,2.185155196,0.333333333,0.333333333,1.570310391,3.223751687,8.963562753,5.32145749,7.422132254,5.496626181,6.036437247,1.889608637,0.310931174,0.666666667,14453,34,7
11.42691478,9,7.719255663,27.41289105,13.68203883,30.7521575,27.51833873,13.20819849,13.56957929,14.09358145,9.495145631,12.33333333,6.74811219,5.395091694,5.096817691,10.3635383,17.14428263,13.6596548,17.65021575,9.504854369,12.82173679,6.239212513,7.851132686,5.666666667,24113,34,9
